"Import help:"
"Comma-delimited data"
"First column is date: MDY"
"Decimal separator: ."
"Thousand separator: ,"
"","System:","3889 (1156255) [Krios G4]"
"09/07/2021","14:42:39.135","226.63"
"09/07/2021","14:42:45.833","226.88"
"09/07/2021","14:42:52.535","227.15"
"09/07/2021","14:42:59.298","227.4"
"09/07/2021","14:43:05.933","227.66"
"09/07/2021","14:43:12.630","227.91"
"09/07/2021","14:43:19.332","228.16"
"09/07/2021","14:43:26.031","228.42"
"09/07/2021","14:43:32.741","228.67"
"09/07/2021","14:43:39.430","228.93"
"09/07/2021","14:43:46.129","229.17"
"09/07/2021","14:43:52.829","229.42"
"09/07/2021","14:43:59.529","229.68"
"09/07/2021","14:44:06.244","229.93"
"09/07/2021","14:44:12.928","230.19"
"09/07/2021","14:44:19.626","230.44"
"09/07/2021","14:44:26.333","230.68"
"09/07/2021","14:44:33.026","230.94"
"09/07/2021","14:44:39.730","231.19"
"09/07/2021","14:44:46.424","231.45"
"09/07/2021","14:44:53.127","231.7"
"09/07/2021","14:44:59.828","231.94"
"09/07/2021","14:45:06.523","232.2"
"09/07/2021","14:45:13.263","232.45"
"09/07/2021","14:45:19.921","232.71"
"09/07/2021","14:45:26.621","232.95"
"09/07/2021","14:45:33.327","233.19"
"09/07/2021","14:45:40.019","233.46"
"09/07/2021","14:45:46.719","233.7"
"09/07/2021","14:45:53.421","233.96"
"09/07/2021","14:46:00.118","234.2"
"09/07/2021","14:46:06.827","234.45"
"09/07/2021","14:46:13.517","234.71"
"09/07/2021","14:46:20.217","234.95"
"09/07/2021","14:46:26.922","235.21"
"09/07/2021","14:46:33.615","235.46"
"09/07/2021","14:46:40.321","235.7"
"09/07/2021","14:46:47.019","235.96"
"09/07/2021","14:46:53.714","236.2"
"09/07/2021","14:47:00.414","236.46"
"09/07/2021","14:47:07.114","236.7"
"09/07/2021","14:47:13.822","236.94"
"09/07/2021","14:47:20.515","237.21"
"09/07/2021","14:47:27.212","237.45"
"09/07/2021","14:47:33.914","237.71"
"09/07/2021","14:47:40.619","237.95"
"09/07/2021","14:47:47.318","238.19"
"09/07/2021","14:47:54.011","238.45"
"09/07/2021","14:48:00.713","238.69"
"09/07/2021","14:48:07.411","238.93"
"09/07/2021","14:48:14.109","239.19"
"09/07/2021","14:48:20.821","239.43"
"09/07/2021","14:48:27.511","239.69"
"09/07/2021","14:48:34.208","239.94"
"09/07/2021","14:48:40.910","240.18"
"09/07/2021","14:48:47.607","240.43"
"09/07/2021","14:48:54.326","240.68"
"09/07/2021","14:49:01.007","240.93"
"09/07/2021","14:49:07.707","241.18"
"09/07/2021","14:49:14.408","241.41"
"09/07/2021","14:49:21.106","241.67"
"09/07/2021","14:49:27.812","241.91"
"09/07/2021","14:49:34.506","242.17"
"09/07/2021","14:49:41.204","242.41"
"09/07/2021","14:49:47.905","242.65"
"09/07/2021","14:49:54.604","242.91"
"09/07/2021","14:50:01.313","243.15"
"09/07/2021","14:50:08.010","243.41"
"09/07/2021","14:50:14.704","243.65"
"09/07/2021","14:50:21.402","243.89"
"09/07/2021","14:50:28.104","244.14"
"09/07/2021","14:50:34.803","244.38"
"09/07/2021","14:50:41.504","244.63"
"09/07/2021","14:50:48.201","244.87"
"09/07/2021","14:50:54.902","245.1"
"09/07/2021","14:51:01.599","245.36"
"09/07/2021","14:51:08.304","245.59"
"09/07/2021","14:51:14.997","245.85"
"09/07/2021","14:51:21.704","246.08"
"09/07/2021","14:51:28.401","246.32"
"09/07/2021","14:51:35.097","246.57"
"09/07/2021","14:51:41.800","246.81"
"09/07/2021","14:51:48.501","247.06"
"09/07/2021","14:51:55.199","247.3"
"09/07/2021","14:52:01.895","247.53"
"09/07/2021","14:52:08.592","247.79"
"09/07/2021","14:52:15.295","248.02"
"09/07/2021","14:52:21.992","248.27"
"09/07/2021","14:52:28.691","248.51"
"09/07/2021","14:52:35.400","248.74"
"09/07/2021","14:52:42.092","248.99"
"09/07/2021","14:52:48.797","249.22"
"09/07/2021","14:52:55.501","249.45"
"09/07/2021","14:53:02.188","249.7"
"09/07/2021","14:53:08.889","249.92"
"09/07/2021","14:53:15.589","250.16"
"09/07/2021","14:53:22.292","250.38"
"09/07/2021","14:53:28.988","250.6"
"09/07/2021","14:53:35.688","250.83"
"09/07/2021","14:53:42.392","251.04"
"09/07/2021","14:53:49.093","251.26"
"09/07/2021","14:53:55.795","251.47"
"09/07/2021","14:54:02.487","251.66"
"09/07/2021","14:54:09.184","251.88"
"09/07/2021","14:54:15.882","252.07"
"09/07/2021","14:54:22.585","252.27"
"09/07/2021","14:54:29.287","252.46"
"09/07/2021","14:54:35.983","252.64"
"09/07/2021","14:54:42.682","252.83"
"09/07/2021","14:54:49.393","253"
"09/07/2021","14:54:56.081","253.18"
"09/07/2021","14:55:02.796","253.35"
"09/07/2021","14:55:09.479","253.52"
"09/07/2021","14:55:16.179","253.69"
"09/07/2021","14:55:22.877","253.85"
"09/07/2021","14:55:29.579","254.01"
"09/07/2021","14:55:36.288","254.16"
"09/07/2021","14:55:42.979","254.31"
"09/07/2021","14:55:49.677","254.46"
"09/07/2021","14:55:56.387","254.6"
"09/07/2021","14:56:03.076","254.75"
"09/07/2021","14:56:09.783","254.89"
"09/07/2021","14:56:16.480","255.03"
"09/07/2021","14:56:23.174","255.16"
"09/07/2021","14:56:29.873","255.3"
"09/07/2021","14:56:36.571","255.43"
"09/07/2021","14:56:43.284","255.56"
"09/07/2021","14:56:49.974","255.68"
"09/07/2021","14:56:56.673","255.82"
"09/07/2021","14:57:03.379","255.94"
"09/07/2021","14:57:10.072","256.06"
"09/07/2021","14:57:16.775","256.18"
"09/07/2021","14:57:23.470","256.3"
"09/07/2021","14:57:30.177","256.42"
"09/07/2021","14:57:36.871","256.53"
"09/07/2021","14:57:43.572","256.65"
"09/07/2021","14:57:50.275","256.77"
"09/07/2021","14:57:56.971","256.88"
"09/07/2021","14:58:03.670","256.99"
"09/07/2021","14:58:10.374","257.1"
"09/07/2021","14:58:17.068","257.21"
"09/07/2021","14:58:23.773","257.32"
"09/07/2021","14:58:30.465","257.43"
"09/07/2021","14:58:37.165","257.54"
"09/07/2021","14:58:50.565","257.74"
"09/07/2021","14:58:57.276","257.86"
"09/07/2021","14:59:10.666","258.07"
"09/07/2021","14:59:17.373","258.17"
"09/07/2021","14:59:30.769","258.38"
"09/07/2021","14:59:44.161","258.59"
"09/07/2021","14:59:50.861","258.69"
"09/07/2021","14:59:57.569","258.79"
"09/07/2021","15:00:04.276","258.9"
"09/07/2021","15:00:10.960","259.01"
"09/07/2021","15:00:17.660","259.11"
"09/07/2021","15:00:31.058","259.31"
"09/07/2021","15:00:37.764","259.42"
"09/07/2021","15:00:51.157","259.61"
"09/07/2021","15:00:57.860","259.72"
"09/07/2021","15:01:11.287","259.91"
"09/07/2021","15:01:24.654","260.1"
"09/07/2021","15:01:31.354","260.21"
"09/07/2021","15:01:44.759","260.4"
"09/07/2021","15:01:51.451","260.5"
"09/07/2021","15:02:04.851","260.69"
"09/07/2021","15:02:11.551","260.79"
"09/07/2021","15:02:24.950","260.98"
"09/07/2021","15:02:38.349","261.17"
"09/07/2021","15:02:51.755","261.36"
"09/07/2021","15:03:05.146","261.55"
"09/07/2021","15:03:18.545","261.75"
"09/07/2021","15:03:31.943","261.94"
"09/07/2021","15:03:45.342","262.13"
"09/07/2021","15:03:58.751","262.31"
"09/07/2021","15:04:05.443","262.42"
"09/07/2021","15:04:18.840","262.61"
"09/07/2021","15:04:32.276","262.79"
"09/07/2021","15:04:38.939","262.9"
"09/07/2021","15:04:52.342","263.09"
"09/07/2021","15:05:05.743","263.28"
"09/07/2021","15:05:12.444","263.38"
"09/07/2021","15:05:25.840","263.57"
"09/07/2021","15:05:32.538","263.67"
"09/07/2021","15:05:45.935","263.86"
"09/07/2021","15:05:59.339","264.05"
"09/07/2021","15:06:12.736","264.24"
"09/07/2021","15:06:19.431","264.35"
"09/07/2021","15:06:32.843","264.54"
"09/07/2021","15:06:46.231","264.73"
"09/07/2021","15:06:59.628","264.93"
"09/07/2021","15:07:13.027","265.13"
"09/07/2021","15:07:19.727","265.23"
"09/07/2021","15:07:33.128","265.42"
"09/07/2021","15:07:46.527","265.62"
"09/07/2021","15:07:53.230","265.72"
"09/07/2021","15:08:06.623","265.91"
"09/07/2021","15:08:20.026","266.11"
"09/07/2021","15:08:33.421","266.3"
"09/07/2021","15:08:40.121","266.41"
"09/07/2021","15:08:53.522","266.61"
"09/07/2021","15:09:06.919","266.8"
"09/07/2021","15:09:20.323","267"
"09/07/2021","15:09:27.017","267.1"
"09/07/2021","15:09:33.718","267.21"
"09/07/2021","15:09:47.117","267.4"
"09/07/2021","15:09:53.824","267.5"
"09/07/2021","15:10:00.515","267.6"
"09/07/2021","15:10:13.917","267.8"
"09/07/2021","15:10:27.320","268"
"09/07/2021","15:10:34.019","268.1"
"09/07/2021","15:10:40.713","268.21"
"09/07/2021","15:10:54.114","268.41"
"09/07/2021","15:11:07.512","268.6"
"09/07/2021","15:11:20.909","268.8"
"09/07/2021","15:11:34.313","269.01"
"09/07/2021","15:11:47.708","269.21"
"09/07/2021","15:12:01.107","269.4"
"09/07/2021","15:12:07.807","269.51"
"09/07/2021","15:12:14.506","269.61"
"09/07/2021","15:12:27.906","269.81"
"09/07/2021","15:12:34.604","269.91"
"09/07/2021","15:12:41.316","270.02"
"09/07/2021","15:12:54.704","270.22"
"09/07/2021","15:13:08.104","270.42"
"09/07/2021","15:13:21.506","270.62"
"09/07/2021","15:13:28.207","270.72"
"09/07/2021","15:13:41.601","270.92"
"09/07/2021","15:13:48.304","271.03"
"09/07/2021","15:13:55.000","271.13"
"09/07/2021","15:14:01.700","271.23"
"09/07/2021","15:14:08.397","271.34"
"09/07/2021","15:14:21.802","271.54"
"09/07/2021","15:14:35.204","271.73"
"09/07/2021","15:14:41.898","271.84"
"09/07/2021","15:14:48.595","271.94"
"09/07/2021","15:14:55.303","272.05"
"09/07/2021","15:15:08.695","272.25"
"09/07/2021","15:15:15.395","272.35"
"09/07/2021","15:15:28.797","272.56"
"09/07/2021","15:15:35.503","272.66"
"09/07/2021","15:15:48.892","272.86"
"09/07/2021","15:16:02.295","273.07"
"09/07/2021","15:16:08.991","273.17"
"09/07/2021","15:16:22.390","273.37"
"09/07/2021","15:16:35.794","273.56"
"09/07/2021","15:16:42.494","273.66"
"09/07/2021","15:16:49.188","273.77"
"09/07/2021","15:16:55.887","273.87"
"09/07/2021","15:17:09.293","274.06"
"09/07/2021","15:17:15.992","274.16"
"09/07/2021","15:17:29.395","274.37"
"09/07/2021","15:17:42.790","274.55"
"09/07/2021","15:17:49.492","274.66"
"09/07/2021","15:18:02.884","274.86"
"09/07/2021","15:18:16.286","275.05"
"09/07/2021","15:18:22.982","275.16"
"09/07/2021","15:18:36.396","275.35"
"09/07/2021","15:18:49.785","275.55"
"09/07/2021","15:18:56.487","275.66"
"09/07/2021","15:19:09.876","275.85"
"09/07/2021","15:19:16.578","275.96"
"09/07/2021","15:19:23.282","276.06"
"09/07/2021","15:19:29.977","276.17"
"09/07/2021","15:19:43.389","276.36"
"09/07/2021","15:19:50.072","276.47"
"09/07/2021","15:20:03.472","276.67"
"09/07/2021","15:20:16.871","276.88"
"09/07/2021","15:20:23.574","276.98"
"09/07/2021","15:20:30.280","277.09"
"09/07/2021","15:20:43.671","277.29"
"09/07/2021","15:20:57.070","277.5"
"09/07/2021","15:21:03.781","277.6"
"09/07/2021","15:21:17.177","277.81"
"09/07/2021","15:21:23.867","277.91"
"09/07/2021","15:21:30.567","278.02"
"09/07/2021","15:21:37.271","278.12"
"09/07/2021","15:21:43.965","278.22"
"09/07/2021","15:21:50.668","278.33"
"09/07/2021","15:21:57.385","278.43"
"09/07/2021","15:22:04.065","278.54"
"09/07/2021","15:22:10.770","278.65"
"09/07/2021","15:22:24.164","278.85"
"09/07/2021","15:22:30.864","278.96"
"09/07/2021","15:22:37.565","279.06"
"09/07/2021","15:22:44.286","279.17"
"09/07/2021","15:22:57.661","279.37"
"09/07/2021","15:23:04.385","279.48"
"09/07/2021","15:23:17.767","279.69"
"09/07/2021","15:23:24.459","279.79"
"09/07/2021","15:23:31.159","279.9"
"09/07/2021","15:23:37.858","280"
"09/07/2021","15:23:44.563","280.1"
"09/07/2021","15:23:51.270","280.21"
"09/07/2021","15:23:57.958","280.31"
"09/07/2021","15:24:04.655","280.42"
"09/07/2021","15:24:18.060","280.62"
"09/07/2021","15:24:24.760","280.73"
"09/07/2021","15:24:38.154","280.94"
"09/07/2021","15:24:44.854","281.05"
"09/07/2021","15:24:58.275","281.26"
"09/07/2021","15:25:04.952","281.36"
"09/07/2021","15:25:11.649","281.47"
"09/07/2021","15:25:25.049","281.68"
"09/07/2021","15:25:38.459","281.88"
"09/07/2021","15:25:45.149","281.99"
"09/07/2021","15:25:51.849","282.1"
"09/07/2021","15:26:05.284","282.31"
"09/07/2021","15:26:11.945","282.41"
"09/07/2021","15:26:18.643","282.52"
"09/07/2021","15:26:25.353","282.62"
"09/07/2021","15:26:32.043","282.73"
"09/07/2021","15:26:38.743","282.84"
"09/07/2021","15:26:45.443","282.94"
"09/07/2021","15:26:52.142","283.04"
"09/07/2021","15:26:58.847","283.15"
"09/07/2021","15:27:05.548","283.25"
"09/07/2021","15:27:12.258","283.36"
"09/07/2021","15:27:25.639","283.57"
"09/07/2021","15:27:32.351","283.68"
"09/07/2021","15:27:45.738","283.89"
"09/07/2021","15:27:52.436","283.99"
"09/07/2021","15:28:05.842","284.21"
"09/07/2021","15:28:12.535","284.31"
"09/07/2021","15:28:19.235","284.42"
"09/07/2021","15:28:32.638","284.62"
"09/07/2021","15:28:39.342","284.73"
"09/07/2021","15:28:46.031","284.84"
"09/07/2021","15:28:52.734","284.95"
"09/07/2021","15:28:59.435","285.05"
"09/07/2021","15:29:12.839","285.26"
"09/07/2021","15:29:19.532","285.36"
"09/07/2021","15:29:26.231","285.47"
"09/07/2021","15:29:32.931","285.58"
"09/07/2021","15:29:39.630","285.68"
"09/07/2021","15:29:46.336","285.79"
"09/07/2021","15:29:53.030","285.9"
"09/07/2021","15:29:59.736","286.01"
"09/07/2021","15:30:06.427","286.11"
"09/07/2021","15:30:19.839","286.32"
"09/07/2021","15:30:26.525","286.42"
"09/07/2021","15:30:33.224","286.54"
"09/07/2021","15:30:46.632","286.74"
"09/07/2021","15:30:53.327","286.85"
"09/07/2021","15:31:06.724","287.06"
"09/07/2021","15:31:13.421","287.17"
"09/07/2021","15:31:26.835","287.38"
"09/07/2021","15:31:33.519","287.48"
"09/07/2021","15:31:40.220","287.59"
"09/07/2021","15:31:46.920","287.7"
"09/07/2021","15:31:53.621","287.8"
"09/07/2021","15:32:00.325","287.91"
"09/07/2021","15:32:13.717","288.11"
"09/07/2021","15:32:20.417","288.22"
"09/07/2021","15:32:27.117","288.33"
"09/07/2021","15:32:33.823","288.44"
"09/07/2021","15:32:40.524","288.54"
"09/07/2021","15:32:53.922","288.75"
"09/07/2021","15:33:00.614","288.86"
"09/07/2021","15:33:07.317","288.97"
"09/07/2021","15:33:20.714","289.17"
"09/07/2021","15:33:27.413","289.28"
"09/07/2021","15:33:34.112","289.38"
"09/07/2021","15:33:40.816","289.5"
"09/07/2021","15:33:47.511","289.6"
"09/07/2021","15:34:00.909","289.81"
"09/07/2021","15:34:07.609","289.91"
"09/07/2021","15:34:14.310","290.03"
"09/07/2021","15:34:21.015","290.13"
"09/07/2021","15:34:27.707","290.23"
"09/07/2021","15:34:34.407","290.34"
"09/07/2021","15:34:41.107","290.44"
"09/07/2021","15:34:47.808","290.55"
"09/07/2021","15:34:54.506","290.66"
"09/07/2021","15:35:07.904","290.87"
"09/07/2021","15:35:14.605","290.98"
"09/07/2021","15:35:28.008","291.19"
"09/07/2021","15:35:34.706","291.29"
"09/07/2021","15:35:41.405","291.4"
"09/07/2021","15:35:48.111","291.5"
"09/07/2021","15:35:54.809","291.61"
"09/07/2021","15:36:01.507","291.72"
"09/07/2021","15:36:14.905","291.93"
"09/07/2021","15:36:28.307","292.15"
"09/07/2021","15:36:35.002","292.25"
"09/07/2021","15:36:41.703","292.35"
"09/07/2021","15:36:48.402","292.46"
"09/07/2021","15:36:55.100","292.56"
"09/07/2021","15:37:01.806","292.67"
"09/07/2021","15:37:08.504","292.78"
"09/07/2021","15:37:15.206","292.88"
"09/07/2021","15:37:21.905","292.99"
"09/07/2021","15:37:35.306","293.19"
"09/07/2021","15:37:41.998","293.3"
"09/07/2021","15:37:48.698","293.41"
"09/07/2021","15:38:02.096","293.62"
"09/07/2021","15:38:08.801","293.72"
"09/07/2021","15:38:15.502","293.83"
"09/07/2021","15:38:22.195","293.94"
"09/07/2021","15:38:28.894","294.05"
"09/07/2021","15:38:42.309","294.25"
"09/07/2021","15:38:48.992","294.36"
"09/07/2021","15:39:02.391","294.57"
"09/07/2021","15:39:09.090","294.67"
"09/07/2021","15:39:15.793","294.78"
"09/07/2021","15:39:22.496","294.89"
"09/07/2021","15:39:29.189","294.99"
"09/07/2021","15:39:35.889","295.1"
"09/07/2021","15:39:49.293","295.3"
"09/07/2021","15:39:55.987","295.41"
"09/07/2021","15:40:09.400","295.62"
"09/07/2021","15:40:16.092","295.73"
"09/07/2021","15:40:29.484","295.94"
"09/07/2021","15:40:36.187","296.04"
"09/07/2021","15:40:42.883","296.15"
"09/07/2021","15:40:49.581","296.26"
"09/07/2021","15:40:56.288","296.36"
"09/07/2021","15:41:02.982","296.47"
"09/07/2021","15:41:16.389","296.68"
"09/07/2021","15:41:29.785","296.88"
"09/07/2021","15:41:36.485","296.99"
"09/07/2021","15:41:49.883","297.2"
"09/07/2021","15:41:56.578","297.3"
"09/07/2021","15:42:09.976","297.51"
"09/07/2021","15:42:16.677","297.62"
"09/07/2021","15:42:23.389","297.73"
"09/07/2021","15:42:36.781","297.93"
"09/07/2021","15:42:43.473","298.04"
"09/07/2021","15:42:50.173","298.15"
"09/07/2021","15:42:56.872","298.25"
"09/07/2021","15:43:03.572","298.36"
"09/07/2021","15:43:16.973","298.57"
"09/07/2021","15:43:23.677","298.67"
"09/07/2021","15:43:37.069","298.88"
"09/07/2021","15:43:43.780","298.98"
"09/07/2021","15:43:57.169","299.19"
"09/07/2021","15:44:03.869","299.29"
"09/07/2021","15:44:10.571","299.4"
"09/07/2021","15:44:17.285","299.5"
"09/07/2021","15:44:23.967","299.6"
"09/07/2021","15:44:37.366","299.81"
"09/07/2021","15:44:44.064","299.91"
"09/07/2021","15:44:57.470","300.11"
"09/07/2021","15:45:10.867","300.29"
"09/07/2021","15:45:24.273","300.47"
"09/07/2021","15:45:37.661","300.64"
"09/07/2021","15:45:51.060","300.8"
"09/07/2021","15:46:04.458","300.94"
"09/07/2021","15:46:17.863","301.06"
"09/07/2021","15:46:31.277","301.18"
"09/07/2021","15:46:51.370","301.32"
"09/07/2021","15:47:11.450","301.43"
"09/07/2021","15:47:38.263","301.55"
"09/07/2021","15:50:42.483","301.43"
"09/07/2021","15:51:15.975","301.33"
"09/07/2021","15:51:49.472","301.2"
"09/07/2021","15:52:22.970","301.07"
"09/07/2021","15:52:49.774","300.96"
"09/07/2021","15:53:16.565","300.85"
"09/07/2021","15:53:43.371","300.73"
"09/07/2021","15:54:10.160","300.62"
"09/07/2021","15:54:36.958","300.51"
"09/07/2021","15:55:03.758","300.39"
"09/07/2021","15:55:30.554","300.28"
"09/07/2021","15:55:57.358","300.17"
"09/07/2021","15:56:24.152","300.06"
"09/07/2021","15:56:50.950","299.95"
"09/07/2021","15:57:17.748","299.84"
"09/07/2021","15:57:51.254","299.71"
"09/07/2021","15:58:24.742","299.58"
"09/07/2021","15:58:58.247","299.45"
"09/07/2021","15:59:31.739","299.34"
"09/07/2021","16:00:05.247","299.21"
"09/07/2021","16:00:38.734","299.1"
"09/07/2021","16:01:12.230","298.98"
"09/07/2021","16:01:45.726","298.87"
"09/07/2021","16:02:19.224","298.77"
"09/07/2021","16:02:59.421","298.65"
"09/07/2021","16:03:32.917","298.54"
"09/07/2021","16:04:06.415","298.44"
"09/07/2021","16:04:46.613","298.33"
"09/07/2021","16:05:26.813","298.21"
"09/07/2021","16:06:13.705","298.09"
"09/07/2021","16:06:53.901","297.98"
"09/07/2021","16:07:34.098","297.88"
"09/07/2021","16:08:20.993","297.77"
"09/07/2021","16:09:07.890","297.66"
"09/07/2021","16:09:54.788","297.56"
"09/07/2021","16:10:41.682","297.46"
"09/07/2021","16:11:35.283","297.35"
"09/07/2021","16:12:22.178","297.25"
"09/07/2021","16:13:15.776","297.15"
"09/07/2021","16:14:16.069","297.04"
"09/07/2021","16:15:09.664","296.94"
"09/07/2021","16:16:13.322","296.84"
"09/07/2021","16:17:20.316","296.73"
"09/07/2021","16:18:27.310","296.63"
"09/07/2021","16:19:37.642","296.53"
"09/07/2021","16:20:58.035","296.42"
"09/07/2021","16:22:15.087","296.32"
"09/07/2021","16:23:48.884","296.21"
"09/07/2021","16:25:29.396","296.1"
"09/07/2021","16:27:06.507","296"
"09/07/2021","16:28:53.697","295.9"
"09/07/2021","16:30:57.646","295.79"
"09/07/2021","16:33:08.278","295.69"
"09/07/2021","16:35:25.621","295.59"
"09/07/2021","16:38:19.818","295.48"
"09/07/2021","16:41:20.701","295.38"
"09/07/2021","16:44:45.027","295.28"
"09/07/2021","16:49:13.007","295.17"
"09/07/2021","16:54:24.539","295.07"
"09/07/2021","17:01:50.043","294.96"
"09/07/2021","17:13:46.894","294.85"
"09/07/2021","19:11:51.584","294.96"
"09/07/2021","19:43:44.269","295.06"
"09/07/2021","20:12:02.594","295.16"
"09/07/2021","20:42:21.502","295.27"
"09/07/2021","21:08:52.621","295.37"
"09/07/2021","21:34:46.897","295.47"
"09/07/2021","22:02:55.160","295.58"
"09/07/2021","22:28:19.310","295.68"
"09/07/2021","22:56:54.353","295.79"
"09/07/2021","23:26:33.069","295.9"
"09/07/2021","23:53:51.101","296"
"09/08/2021","00:22:22.802","296.1"
"09/08/2021","00:55:02.406","296.21"
"09/08/2021","01:26:01.513","296.31"
"09/08/2021","01:57:44.158","296.41"
"09/08/2021","02:35:11.832","296.52"
"09/08/2021","03:10:55.657","296.62"
"09/08/2021","03:48:23.341","296.72"
"09/08/2021","04:31:09.261","296.83"
"09/08/2021","05:14:42.040","296.93"
