"Import help:"
"Comma-delimited data"
"First column is date: MDY"
"Decimal separator: ."
"Thousand separator: ,"
"","System:","3846 (1137337) [Titan Krios G3i (3.1)]"
"08/25/2021","08:55:52.331","80.3"
"08/25/2021","20:55:52.332","80.29"
"08/26/2021","08:55:52.333","80.29"
"08/26/2021","20:55:52.334","80.29"
"08/27/2021","08:55:52.335","80.27"
"08/27/2021","19:19:53.778","80.37"
"08/27/2021","19:23:18.110","80.27"
"08/28/2021","03:25:36.247","80.37"
"08/28/2021","03:30:07.579","80.27"
"08/28/2021","11:34:53.106","80.37"
"08/28/2021","23:34:53.107","80.34"
"08/29/2021","11:34:53.108","80.29"
"08/29/2021","11:59:29.466","80.4"
"08/29/2021","12:05:04.426","80.3"
"08/29/2021","17:08:40.153","80.45"
"08/29/2021","17:08:46.853","80.56"
"08/29/2021","17:08:53.552","80.71"
"08/29/2021","17:09:00.252","80.88"
"08/29/2021","17:09:06.951","81.1"
"08/29/2021","17:09:13.651","81.33"
"08/29/2021","17:09:20.350","81.6"
"08/29/2021","17:09:27.052","81.86"
"08/29/2021","17:09:33.755","82.15"
"08/29/2021","17:09:40.455","82.46"
"08/29/2021","17:09:47.147","82.77"
"08/29/2021","17:09:53.849","83.1"
"08/29/2021","17:10:00.547","83.41"
"08/29/2021","17:10:07.252","83.72"
"08/29/2021","17:10:13.948","84.06"
"08/29/2021","17:10:20.644","84.38"
"08/29/2021","17:10:27.348","84.71"
"08/29/2021","17:10:34.052","85.02"
"08/29/2021","17:10:40.748","85.32"
"08/29/2021","17:10:47.447","85.64"
"08/29/2021","17:10:54.148","85.93"
"08/29/2021","17:11:00.842","86.24"
"08/29/2021","17:11:07.542","86.51"
"08/29/2021","17:11:14.241","86.79"
"08/29/2021","17:11:20.944","87.08"
"08/29/2021","17:11:27.646","87.33"
"08/29/2021","17:11:34.340","87.6"
"08/29/2021","17:11:41.039","87.84"
"08/29/2021","17:11:47.744","88.07"
"08/29/2021","17:11:54.438","88.32"
"08/29/2021","17:12:01.140","88.54"
"08/29/2021","17:12:07.845","88.76"
"08/29/2021","17:12:14.536","88.98"
"08/29/2021","17:12:21.236","89.18"
"08/29/2021","17:12:27.936","89.39"
"08/29/2021","17:12:34.638","89.58"
"08/29/2021","17:12:41.333","89.77"
"08/29/2021","17:12:48.034","89.96"
"08/29/2021","17:12:54.734","90.13"
"08/29/2021","17:13:01.434","90.31"
"08/29/2021","17:13:08.145","90.46"
"08/29/2021","17:13:14.832","90.62"
"08/29/2021","17:13:21.532","90.78"
"08/29/2021","17:13:28.231","90.93"
"08/29/2021","17:13:34.931","91.08"
"08/29/2021","17:13:41.636","91.21"
"08/29/2021","17:13:48.328","91.34"
"08/29/2021","17:13:55.031","91.48"
"08/29/2021","17:14:01.727","91.6"
"08/29/2021","17:14:08.435","91.73"
"08/29/2021","17:14:15.128","91.84"
"08/29/2021","17:14:21.834","91.95"
"08/29/2021","17:14:28.528","92.06"
"08/29/2021","17:14:41.923","92.27"
"08/29/2021","17:14:55.322","92.46"
"08/29/2021","17:15:08.721","92.63"
"08/29/2021","17:15:22.123","92.8"
"08/29/2021","17:15:35.521","92.95"
"08/29/2021","17:15:48.918","93.1"
"08/29/2021","17:16:02.317","93.23"
"08/29/2021","17:16:15.716","93.36"
"08/29/2021","17:16:29.114","93.48"
"08/29/2021","17:16:49.214","93.63"
"08/29/2021","17:17:02.612","93.73"
"08/29/2021","17:17:22.719","93.86"
"08/29/2021","17:17:42.809","93.97"
"08/29/2021","17:18:02.906","94.08"
"08/29/2021","17:18:29.703","94.19"
"08/29/2021","17:18:56.501","94.29"
"08/29/2021","17:19:36.708","94.4"
"08/29/2021","17:20:36.996","94.52"
"08/29/2021","17:22:07.432","94.62"
"08/29/2021","17:24:31.471","94.73"
"08/29/2021","17:28:29.305","94.84"
"08/29/2021","17:34:47.813","94.95"
"08/29/2021","17:38:35.591","95.06"
"08/29/2021","17:41:26.427","95.17"
"08/29/2021","17:43:50.465","95.28"
"08/29/2021","17:45:37.655","95.39"
"08/29/2021","17:47:08.107","95.5"
"08/29/2021","17:48:25.142","95.61"
"08/29/2021","17:49:25.442","95.72"
"08/29/2021","17:50:12.332","95.83"
"08/29/2021","17:50:52.534","95.93"
"08/29/2021","17:51:19.329","96.05"
"08/29/2021","17:51:32.728","96.26"
"08/29/2021","17:51:39.425","96.41"
"08/29/2021","17:51:46.125","96.6"
"08/29/2021","17:51:52.825","96.81"
"08/29/2021","17:51:59.522","97.06"
"08/29/2021","17:52:06.227","97.32"
"08/29/2021","17:52:12.924","97.59"
"08/29/2021","17:52:19.621","97.91"
"08/29/2021","17:52:26.322","98.22"
"08/29/2021","17:52:33.020","98.57"
"08/29/2021","17:52:39.726","98.91"
"08/29/2021","17:52:46.419","99.26"
"08/29/2021","17:52:53.125","99.65"
"08/29/2021","17:52:59.818","100.02"
"08/29/2021","17:53:06.517","100.43"
"08/29/2021","17:53:13.227","100.81"
"08/29/2021","17:53:19.916","101.2"
"08/29/2021","17:53:26.615","101.62"
"08/29/2021","17:53:33.315","102.01"
"08/29/2021","17:53:40.015","102.44"
"08/29/2021","17:53:46.714","102.84"
"08/29/2021","17:53:53.414","103.25"
"08/29/2021","17:54:00.115","103.69"
"08/29/2021","17:54:06.814","104.1"
"08/29/2021","17:54:13.513","104.55"
"08/29/2021","17:54:20.212","104.96"
"08/29/2021","17:54:26.913","105.38"
"08/29/2021","17:54:33.610","105.83"
"08/29/2021","17:54:40.311","106.26"
"08/29/2021","17:54:47.015","106.71"
"08/29/2021","17:54:53.709","107.13"
"08/29/2021","17:55:00.419","107.55"
"08/29/2021","17:55:07.118","108.01"
"08/29/2021","17:55:13.813","108.43"
"08/29/2021","17:55:20.516","108.89"
"08/29/2021","17:55:27.207","109.3"
"08/29/2021","17:55:33.920","109.72"
"08/29/2021","17:55:40.615","110.16"
"08/29/2021","17:55:47.314","110.58"
"08/29/2021","17:55:54.008","110.99"
"08/29/2021","17:56:00.710","111.44"
"08/29/2021","17:56:07.404","111.85"
"08/29/2021","17:56:14.103","112.29"
"08/29/2021","17:56:20.809","112.71"
"08/29/2021","17:56:27.512","113.12"
"08/29/2021","17:56:34.208","113.56"
"08/29/2021","17:56:40.903","113.97"
"08/29/2021","17:56:47.602","114.41"
"08/29/2021","17:56:54.301","114.82"
"08/29/2021","17:57:01.003","115.23"
"08/29/2021","17:57:07.700","115.67"
"08/29/2021","17:57:14.399","116.08"
"08/29/2021","17:57:21.099","116.51"
"08/29/2021","17:57:27.803","116.92"
"08/29/2021","17:57:34.504","117.32"
"08/29/2021","17:57:41.203","117.76"
"08/29/2021","17:57:47.896","118.16"
"08/29/2021","17:57:54.596","118.59"
"08/29/2021","17:58:01.295","118.98"
"08/29/2021","17:58:07.997","119.37"
"08/29/2021","17:58:14.702","119.8"
"08/29/2021","17:58:21.405","120.19"
"08/29/2021","17:58:28.102","120.62"
"08/29/2021","17:58:34.795","121"
"08/29/2021","17:58:41.492","121.4"
"08/29/2021","17:58:48.193","121.81"
"08/29/2021","17:58:54.895","122.2"
"08/29/2021","17:59:01.592","122.62"
"08/29/2021","17:59:08.293","123.01"
"08/29/2021","17:59:14.993","123.4"
"08/29/2021","17:59:21.690","123.81"
"08/29/2021","17:59:28.395","124.2"
"08/29/2021","17:59:35.094","124.61"
"08/29/2021","17:59:41.790","125"
"08/29/2021","17:59:48.488","125.38"
"08/29/2021","17:59:55.188","125.79"
"08/29/2021","18:00:01.888","126.17"
"08/29/2021","18:00:08.587","126.59"
"08/29/2021","18:00:15.289","126.97"
"08/29/2021","18:00:21.989","127.34"
"08/29/2021","18:00:28.690","127.75"
"08/29/2021","18:00:35.390","128.12"
"08/29/2021","18:00:42.090","128.49"
"08/29/2021","18:00:48.784","128.89"
"08/29/2021","18:00:55.482","129.26"
"08/29/2021","18:01:02.184","129.66"
"08/29/2021","18:01:08.881","130.03"
"08/29/2021","18:01:15.581","130.4"
"08/29/2021","18:01:22.280","130.79"
"08/29/2021","18:01:29.009","131.16"
"08/29/2021","18:01:35.687","131.56"
"08/29/2021","18:01:42.387","131.92"
"08/29/2021","18:01:49.086","132.28"
"08/29/2021","18:01:55.787","132.68"
"08/29/2021","18:02:02.479","133.04"
"08/29/2021","18:02:09.178","133.44"
"08/29/2021","18:02:15.878","133.8"
"08/29/2021","18:02:22.577","134.16"
"08/29/2021","18:02:29.286","134.55"
"08/29/2021","18:02:36.002","134.91"
"08/29/2021","18:02:42.673","135.3"
"08/29/2021","18:02:49.373","135.66"
"08/29/2021","18:02:56.071","136.02"
"08/29/2021","18:03:02.774","136.41"
"08/29/2021","18:03:09.471","136.77"
"08/29/2021","18:03:16.170","137.15"
"08/29/2021","18:03:22.874","137.51"
"08/29/2021","18:03:29.569","137.86"
"08/29/2021","18:03:36.268","138.24"
"08/29/2021","18:03:42.968","138.59"
"08/29/2021","18:03:49.667","138.97"
"08/29/2021","18:03:56.366","139.32"
"08/29/2021","18:04:03.066","139.66"
"08/29/2021","18:04:09.765","140.04"
"08/29/2021","18:04:16.471","140.39"
"08/29/2021","18:04:23.164","140.76"
"08/29/2021","18:04:29.875","141.11"
"08/29/2021","18:04:36.562","141.45"
"08/29/2021","18:04:43.267","141.83"
"08/29/2021","18:04:49.961","142.17"
"08/29/2021","18:04:56.661","142.52"
"08/29/2021","18:05:03.362","142.89"
"08/29/2021","18:05:10.060","143.23"
"08/29/2021","18:05:16.758","143.6"
"08/29/2021","18:05:23.458","143.95"
"08/29/2021","18:05:30.157","144.29"
"08/29/2021","18:05:36.873","144.66"
"08/29/2021","18:05:43.556","145"
"08/29/2021","18:05:50.265","145.37"
"08/29/2021","18:05:56.955","145.71"
"08/29/2021","18:06:03.655","146.05"
"08/29/2021","18:06:10.355","146.42"
"08/29/2021","18:06:17.053","146.76"
"08/29/2021","18:06:23.753","147.12"
"08/29/2021","18:06:30.469","147.46"
"08/29/2021","18:06:37.160","147.8"
"08/29/2021","18:06:43.871","148.16"
"08/29/2021","18:06:50.559","148.49"
"08/29/2021","18:06:57.258","148.85"
"08/29/2021","18:07:03.960","149.18"
"08/29/2021","18:07:10.656","149.51"
"08/29/2021","18:07:17.358","149.87"
"08/29/2021","18:07:24.055","150.2"
"08/29/2021","18:07:30.756","150.56"
"08/29/2021","18:07:37.459","150.89"
"08/29/2021","18:07:44.154","151.22"
"08/29/2021","18:07:50.862","151.57"
"08/29/2021","18:07:57.555","151.9"
"08/29/2021","18:08:04.254","152.25"
"08/29/2021","18:08:10.957","152.58"
"08/29/2021","18:08:17.651","152.91"
"08/29/2021","18:08:24.356","153.26"
"08/29/2021","18:08:31.051","153.59"
"08/29/2021","18:08:37.753","153.94"
"08/29/2021","18:08:44.454","154.26"
"08/29/2021","18:08:51.149","154.59"
"08/29/2021","18:08:57.848","154.94"
"08/29/2021","18:09:04.548","155.27"
"08/29/2021","18:09:11.249","155.62"
"08/29/2021","18:09:17.953","155.94"
"08/29/2021","18:09:24.646","156.26"
"08/29/2021","18:09:31.346","156.61"
"08/29/2021","18:09:38.046","156.94"
"08/29/2021","18:09:44.752","157.26"
"08/29/2021","18:09:51.452","157.61"
"08/29/2021","18:09:58.144","157.93"
"08/29/2021","18:10:04.843","158.28"
"08/29/2021","18:10:11.543","158.6"
"08/29/2021","18:10:18.244","158.92"
"08/29/2021","18:10:24.948","159.27"
"08/29/2021","18:10:31.643","159.59"
"08/29/2021","18:10:38.340","159.93"
"08/29/2021","18:10:45.040","160.24"
"08/29/2021","18:10:51.743","160.56"
"08/29/2021","18:10:58.444","160.9"
"08/29/2021","18:11:05.137","161.21"
"08/29/2021","18:11:11.838","161.55"
"08/29/2021","18:11:18.538","161.86"
"08/29/2021","18:11:25.242","162.18"
"08/29/2021","18:11:31.942","162.51"
"08/29/2021","18:11:38.636","162.83"
"08/29/2021","18:11:45.337","163.17"
"08/29/2021","18:11:52.035","163.48"
"08/29/2021","18:11:58.738","163.79"
"08/29/2021","18:12:05.433","164.13"
"08/29/2021","18:12:12.133","164.44"
"08/29/2021","18:12:18.833","164.78"
"08/29/2021","18:12:25.531","165.09"
"08/29/2021","18:12:32.233","165.4"
"08/29/2021","18:12:38.930","165.73"
"08/29/2021","18:12:45.630","166.05"
"08/29/2021","18:12:52.332","166.36"
"08/29/2021","18:12:59.029","166.69"
"08/29/2021","18:13:05.730","167"
"08/29/2021","18:13:12.426","167.34"
"08/29/2021","18:13:19.126","167.65"
"08/29/2021","18:13:25.828","167.95"
"08/29/2021","18:13:32.528","168.29"
"08/29/2021","18:13:39.226","168.59"
"08/29/2021","18:13:45.924","168.93"
"08/29/2021","18:13:52.622","169.24"
"08/29/2021","18:13:59.327","169.54"
"08/29/2021","18:14:06.027","169.87"
"08/29/2021","18:14:12.723","170.18"
"08/29/2021","18:14:19.422","170.51"
"08/29/2021","18:14:26.127","170.82"
"08/29/2021","18:14:32.823","171.12"
"08/29/2021","18:14:39.524","171.46"
"08/29/2021","18:14:46.218","171.76"
"08/29/2021","18:14:52.921","172.08"
"08/29/2021","18:14:59.617","172.39"
"08/29/2021","18:15:06.320","172.69"
"08/29/2021","18:15:13.022","173.01"
"08/29/2021","18:15:19.715","173.31"
"08/29/2021","18:15:26.417","173.61"
"08/29/2021","18:15:33.122","173.94"
"08/29/2021","18:15:39.817","174.24"
"08/29/2021","18:15:46.518","174.56"
"08/29/2021","18:15:53.212","174.86"
"08/29/2021","18:15:59.913","175.16"
"08/29/2021","18:16:06.610","175.48"
"08/29/2021","18:16:13.312","175.78"
"08/29/2021","18:16:20.017","176.1"
"08/29/2021","18:16:26.709","176.4"
"08/29/2021","18:16:33.412","176.7"
"08/29/2021","18:16:40.111","177.02"
"08/29/2021","18:16:46.809","177.32"
"08/29/2021","18:16:53.509","177.64"
"08/29/2021","18:17:00.207","177.94"
"08/29/2021","18:17:06.909","178.24"
"08/29/2021","18:17:13.605","178.56"
"08/29/2021","18:17:20.306","178.86"
"08/29/2021","18:17:27.021","179.18"
"08/29/2021","18:17:33.706","179.47"
"08/29/2021","18:17:40.406","179.77"
"08/29/2021","18:17:47.102","180.09"
"08/29/2021","18:17:53.802","180.39"
"08/29/2021","18:18:00.502","180.68"
"08/29/2021","18:18:07.202","181"
"08/29/2021","18:18:13.908","181.3"
"08/29/2021","18:18:20.601","181.61"
"08/29/2021","18:18:27.300","181.91"
"08/29/2021","18:18:34.017","182.2"
"08/29/2021","18:18:40.701","182.52"
"08/29/2021","18:18:47.404","182.82"
"08/29/2021","18:18:54.099","183.13"
"08/29/2021","18:19:00.798","183.43"
"08/29/2021","18:19:07.496","183.72"
"08/29/2021","18:19:14.200","184.04"
"08/29/2021","18:19:20.906","184.33"
"08/29/2021","18:19:27.596","184.65"
"08/29/2021","18:19:34.295","184.94"
"08/29/2021","18:19:41.014","185.23"
"08/29/2021","18:19:47.696","185.54"
"08/29/2021","18:19:54.393","185.83"
"08/29/2021","18:20:01.092","186.14"
"08/29/2021","18:20:07.791","186.43"
"08/29/2021","18:20:14.491","186.72"
"08/29/2021","18:20:21.192","187.03"
"08/29/2021","18:20:27.892","187.31"
"08/29/2021","18:20:34.588","187.62"
"08/29/2021","18:20:41.290","187.91"
"08/29/2021","18:20:48.009","188.2"
"08/29/2021","18:20:54.690","188.51"
"08/29/2021","18:21:01.389","188.79"
"08/29/2021","18:21:08.087","189.08"
"08/29/2021","18:21:14.789","189.39"
"08/29/2021","18:21:21.489","189.68"
"08/29/2021","18:21:28.185","189.98"
"08/29/2021","18:21:34.885","190.27"
"08/29/2021","18:21:41.584","190.56"
"08/29/2021","18:21:48.285","190.87"
"08/29/2021","18:21:54.989","191.15"
"08/29/2021","18:22:01.682","191.46"
"08/29/2021","18:22:08.381","191.74"
"08/29/2021","18:22:15.081","192.03"
"08/29/2021","18:22:21.784","192.34"
"08/29/2021","18:22:28.485","192.62"
"08/29/2021","18:22:35.179","192.93"
"08/29/2021","18:22:41.882","193.21"
"08/29/2021","18:22:48.577","193.5"
"08/29/2021","18:22:55.279","193.8"
"08/29/2021","18:23:01.978","194.09"
"08/29/2021","18:23:08.677","194.39"
"08/29/2021","18:23:15.376","194.68"
"08/29/2021","18:23:22.074","194.96"
"08/29/2021","18:23:28.778","195.27"
"08/29/2021","18:23:35.473","195.55"
"08/29/2021","18:23:42.176","195.83"
"08/29/2021","18:23:48.879","196.14"
"08/29/2021","18:23:55.571","196.42"
"08/29/2021","18:24:02.274","196.73"
"08/29/2021","18:24:08.970","197.01"
"08/29/2021","18:24:15.675","197.29"
"08/29/2021","18:24:22.369","197.59"
"08/29/2021","18:24:29.068","197.88"
"08/29/2021","18:24:35.770","198.18"
"08/29/2021","18:24:42.467","198.46"
"08/29/2021","18:24:49.171","198.74"
"08/29/2021","18:24:55.877","199.04"
"08/29/2021","18:25:02.565","199.31"
"08/29/2021","18:25:09.270","199.61"
"08/29/2021","18:25:15.963","199.89"
"08/29/2021","18:25:22.667","200.17"
"08/29/2021","18:25:29.364","200.47"
"08/29/2021","18:25:36.063","200.74"
"08/29/2021","18:25:42.762","201.04"
"08/29/2021","18:25:49.461","201.32"
"08/29/2021","18:25:56.166","201.6"
"08/29/2021","18:26:02.868","201.89"
"08/29/2021","18:26:09.560","202.17"
"08/29/2021","18:26:16.261","202.47"
"08/29/2021","18:26:22.959","202.74"
"08/29/2021","18:26:29.663","203.02"
"08/29/2021","18:26:36.362","203.32"
"08/29/2021","18:26:43.055","203.59"
"08/29/2021","18:26:49.755","203.87"
"08/29/2021","18:26:56.457","204.17"
"08/29/2021","18:27:03.154","204.44"
"08/29/2021","18:27:09.856","204.74"
"08/29/2021","18:27:16.553","205.02"
"08/29/2021","18:27:23.253","205.29"
"08/29/2021","18:27:29.954","205.59"
"08/29/2021","18:27:36.652","205.86"
"08/29/2021","18:27:43.354","206.16"
"08/29/2021","18:27:50.050","206.43"
"08/29/2021","18:27:56.758","206.71"
"08/29/2021","18:28:03.453","207"
"08/29/2021","18:28:10.148","207.27"
"08/29/2021","18:28:16.857","207.57"
"08/29/2021","18:28:23.548","207.84"
"08/29/2021","18:28:30.248","208.12"
"08/29/2021","18:28:36.949","208.41"
"08/29/2021","18:28:43.646","208.69"
"08/29/2021","18:28:50.349","208.96"
"08/29/2021","18:28:57.045","209.26"
"08/29/2021","18:29:03.745","209.53"
"08/29/2021","18:29:10.445","209.82"
"08/29/2021","18:29:17.143","210.1"
"08/29/2021","18:29:23.845","210.37"
"08/29/2021","18:29:30.543","210.66"
"08/29/2021","18:29:37.242","210.94"
"08/29/2021","18:29:43.945","211.23"
"08/29/2021","18:29:50.641","211.5"
"08/29/2021","18:29:57.342","211.78"
"08/29/2021","18:30:04.040","212.07"
"08/29/2021","18:30:10.741","212.34"
"08/29/2021","18:30:17.439","212.63"
"08/29/2021","18:30:24.138","212.9"
"08/29/2021","18:30:30.838","213.17"
"08/29/2021","18:30:37.537","213.46"
"08/29/2021","18:30:44.237","213.73"
"08/29/2021","18:30:50.937","214.02"
"08/29/2021","18:30:57.636","214.29"
"08/29/2021","18:31:04.337","214.56"
"08/29/2021","18:31:11.036","214.84"
"08/29/2021","18:31:17.737","215.11"
"08/29/2021","18:31:24.435","215.4"
"08/29/2021","18:31:31.134","215.67"
"08/29/2021","18:31:37.833","215.93"
"08/29/2021","18:31:44.533","216.22"
"08/29/2021","18:31:51.235","216.49"
"08/29/2021","18:31:57.931","216.78"
"08/29/2021","18:32:04.631","217.04"
"08/29/2021","18:32:11.330","217.31"
"08/29/2021","18:32:18.030","217.6"
"08/29/2021","18:32:24.731","217.86"
"08/29/2021","18:32:31.428","218.15"
"08/29/2021","18:32:38.130","218.42"
"08/29/2021","18:32:44.827","218.68"
"08/29/2021","18:32:51.527","218.97"
"08/29/2021","18:32:58.230","219.24"
"08/29/2021","18:33:04.927","219.5"
"08/29/2021","18:33:11.624","219.79"
"08/29/2021","18:33:18.325","220.05"
"08/29/2021","18:33:25.023","220.34"
"08/29/2021","18:33:31.729","220.6"
"08/29/2021","18:33:38.425","220.87"
"08/29/2021","18:33:45.131","221.15"
"08/29/2021","18:33:51.824","221.42"
"08/29/2021","18:33:58.521","221.7"
"08/29/2021","18:34:05.228","221.97"
"08/29/2021","18:34:11.923","222.23"
"08/29/2021","18:34:18.621","222.52"
"08/29/2021","18:34:25.323","222.78"
"08/29/2021","18:34:32.019","223.07"
"08/29/2021","18:34:38.724","223.33"
"08/29/2021","18:34:45.421","223.6"
"08/29/2021","18:34:52.122","223.88"
"08/29/2021","18:34:58.819","224.14"
"08/29/2021","18:35:05.518","224.42"
"08/29/2021","18:35:12.223","224.69"
"08/29/2021","18:35:18.919","224.95"
"08/29/2021","18:35:25.614","225.23"
"08/29/2021","18:35:32.316","225.5"
"08/29/2021","18:35:39.013","225.78"
"08/29/2021","18:35:45.713","226.04"
"08/29/2021","18:35:52.413","226.3"
"08/29/2021","18:35:59.113","226.59"
"08/29/2021","18:36:05.814","226.85"
"08/29/2021","18:36:12.511","227.13"
"08/29/2021","18:36:19.214","227.39"
"08/29/2021","18:36:25.912","227.66"
"08/29/2021","18:36:32.610","227.94"
"08/29/2021","18:36:39.314","228.2"
"08/29/2021","18:36:46.013","228.45"
"08/29/2021","18:36:52.710","228.73"
"08/29/2021","18:36:59.410","228.99"
"08/29/2021","18:37:06.108","229.27"
"08/29/2021","18:37:12.812","229.53"
"08/29/2021","18:37:19.508","229.79"
"08/29/2021","18:37:26.209","230.07"
"08/29/2021","18:37:32.909","230.32"
"08/29/2021","18:37:39.606","230.6"
"08/29/2021","18:37:46.310","230.86"
"08/29/2021","18:37:53.011","231.12"
"08/29/2021","18:37:59.707","231.4"
"08/29/2021","18:38:06.409","231.65"
"08/29/2021","18:38:13.107","231.93"
"08/29/2021","18:38:19.810","232.19"
"08/29/2021","18:38:26.505","232.45"
"08/29/2021","18:38:33.207","232.72"
"08/29/2021","18:38:39.906","232.98"
"08/29/2021","18:38:46.603","233.26"
"08/29/2021","18:38:53.306","233.51"
"08/29/2021","18:39:00.012","233.77"
"08/29/2021","18:39:06.704","234.05"
"08/29/2021","18:39:13.401","234.3"
"08/29/2021","18:39:20.102","234.58"
"08/29/2021","18:39:26.805","234.84"
"08/29/2021","18:39:33.501","235.09"
"08/29/2021","18:39:40.200","235.37"
"08/29/2021","18:39:46.905","235.63"
"08/29/2021","18:39:53.598","235.9"
