"Import help:"
"Comma-delimited data"
"First column is date: MDY"
"Decimal separator: ."
"Thousand separator: ,"
"","System:","3846 (1137337) [Titan Krios G3i (3.1)]","3846 (1137337) [Titan Krios G3i (3.1)]"
"09/11/2021","01:10:57.664","2259.761",""
"09/11/2021","01:11:13.895","3638.589",""
"09/11/2021","01:11:36.288","80742.017",""
"09/11/2021","01:14:02.071","3638.589",""
"09/11/2021","01:14:26.222","80742.017",""
"09/11/2021","01:15:56.543","3638.589",""
"09/11/2021","01:16:20.962","80742.017",""
"09/11/2021","01:18:40.537","3638.589",""
"09/11/2021","01:19:04.735","80742.017",""
"09/11/2021","01:21:03.199","2259.761",""
"09/11/2021","01:21:53.037","3638.589",""
"09/11/2021","01:22:29.458","2259.761",""
"09/11/2021","01:22:45.507","3638.589",""
"09/11/2021","01:23:08.056","80742.017",""
"09/11/2021","01:25:34.295","3638.589",""
"09/11/2021","01:25:58.334","80742.017",""
"09/11/2021","01:27:50.340","3638.589",""
"09/11/2021","01:28:14.687","80742.017",""
"09/11/2021","01:30:13.242","3638.589",""
"09/11/2021","01:30:43.674","80742.017",""
"09/11/2021","01:32:11.872","3638.589",""
"09/11/2021","01:32:30.654","80742.017",""
"09/11/2021","01:34:29.148","2259.761",""
"09/11/2021","01:35:19.315","3638.589",""
"09/11/2021","01:35:56.296","2259.761",""
"09/11/2021","01:36:12.521","3638.589",""
"09/11/2021","01:37:19.291","80742.017",""
"09/11/2021","01:39:52.341","3638.589",""
"09/11/2021","01:40:16.777","80742.017",""
"09/11/2021","01:41:55.189","3638.589",""
"09/11/2021","01:42:19.709","80742.017",""
"09/11/2021","01:44:53.101","3638.589",""
"09/11/2021","01:45:17.258","80742.017",""
"09/11/2021","01:47:01.867","2259.761",""
"09/11/2021","01:47:55.386","3638.589",""
"09/11/2021","01:48:31.991","2259.761",""
"09/11/2021","01:48:48.281","3638.589",""
"09/11/2021","01:49:10.852","80742.017",""
"09/11/2021","01:51:23.562","3638.589",""
"09/11/2021","01:51:47.540","80742.017",""
"09/11/2021","01:53:26.004","3638.589",""
"09/11/2021","01:53:50.308","80742.017",""
"09/11/2021","01:54:39.434","3638.589",""
"09/11/2021","01:54:58.754","2259.761",""
"09/11/2021","01:55:50.887","3638.589",""
"09/11/2021","01:56:27.616","2259.761",""
"09/11/2021","01:56:43.513","3638.589",""
"09/11/2021","01:57:16.450","80742.017",""
"09/11/2021","01:57:59.173","3638.589",""
"09/11/2021","01:58:23.617","80742.017",""
"09/11/2021","02:00:18.102","3638.589",""
"09/11/2021","02:00:45.711","80742.017",""
"09/11/2021","02:02:17.249","2259.761",""
"09/11/2021","02:03:08.214","3638.589",""
"09/11/2021","02:03:41.657","2259.761",""
"09/11/2021","02:03:57.909","3638.589",""
"09/11/2021","02:04:20.312","80742.017",""
"09/11/2021","02:06:18.413","3638.589",""
"09/11/2021","02:06:42.649","80742.017",""
"09/11/2021","02:08:47.716","3638.589",""
"09/11/2021","02:09:52.372","80742.017",""
"09/11/2021","02:11:09.924","3638.589",""
"09/11/2021","02:11:33.997","80742.017",""
"09/11/2021","02:12:29.889","2259.761",""
"09/11/2021","02:13:28.637","3638.589",""
"09/11/2021","02:14:05.905","2259.761",""
"09/11/2021","02:14:22.262","3638.589",""
"09/11/2021","02:14:44.708","80742.017",""
"09/11/2021","02:16:36.173","3638.589",""
"09/11/2021","02:17:00.340","80742.017",""
"09/11/2021","02:19:46.676","3638.589",""
"09/11/2021","02:20:11.076","80742.017",""
"09/11/2021","02:20:53.462","3638.589",""
"09/11/2021","02:21:17.564","80742.017",""
"09/11/2021","02:22:28.496","2259.761",""
"09/11/2021","02:23:26.005","3638.589",""
"09/11/2021","02:24:03.227","2259.761",""
"09/11/2021","02:24:19.279","3638.589",""
"09/11/2021","02:24:41.843","80742.017",""
"09/11/2021","02:27:15.630","3638.589",""
"09/11/2021","02:27:39.980","80742.017",""
"09/11/2021","02:30:01.409","3638.589",""
"09/11/2021","02:30:26.091","80742.017",""
"09/11/2021","02:32:38.417","3638.589",""
"09/11/2021","02:33:09.287","80742.017",""
"09/11/2021","02:34:38.514","3638.589",""
"09/11/2021","02:34:57.289","80742.017",""
"09/11/2021","02:37:17.130","2259.761",""
"09/11/2021","02:38:12.229","3638.589",""
"09/11/2021","02:38:48.894","2259.761",""
"09/11/2021","02:39:04.157","3638.589",""
"09/11/2021","02:39:26.812","80742.017",""
"09/11/2021","02:41:33.172","3638.589",""
"09/11/2021","02:42:20.877","80742.017",""
"09/11/2021","02:44:51.446","3638.589",""
"09/11/2021","02:45:23.483","80742.017",""
"09/11/2021","02:47:11.470","2259.761",""
"09/11/2021","02:48:06.645","3638.589",""
"09/11/2021","02:48:43.662","2259.761",""
"09/11/2021","02:48:59.943","3638.589",""
"09/11/2021","02:49:22.236","80742.017",""
"09/11/2021","02:50:11.395","3638.589",""
"09/11/2021","02:50:35.397","80742.017",""
"09/11/2021","02:52:05.400","3638.589",""
"09/11/2021","02:52:29.689","80742.017",""
"09/11/2021","02:54:01.413","3638.589",""
"09/11/2021","02:54:25.701","80742.017",""
"09/11/2021","02:55:50.100","2259.761",""
"09/11/2021","02:56:46.382","3638.589",""
"09/11/2021","02:57:22.239","2259.761",""
"09/11/2021","02:57:38.205","3638.589",""
"09/11/2021","02:58:00.719","80742.017",""
"09/11/2021","02:59:28.480","3638.589",""
"09/11/2021","02:59:55.787","80742.017",""
"09/11/2021","03:02:28.767","3638.589",""
"09/11/2021","03:02:53.178","80742.017",""
"09/11/2021","03:04:10.276","3638.589",""
"09/11/2021","03:04:31.201","80742.017",""
"09/11/2021","03:06:32.736","2259.761",""
"09/11/2021","03:07:31.027","3638.589",""
"09/11/2021","03:08:04.757","2259.761",""
"09/11/2021","03:08:21.041","3638.589",""
"09/11/2021","03:08:43.637","80742.017",""
"09/11/2021","03:10:49.553","3638.589",""
"09/11/2021","03:11:13.845","80742.017",""
"09/11/2021","03:12:09.925","3638.589",""
"09/11/2021","03:13:16.993","80742.017",""
"09/11/2021","03:15:01.488","3638.589",""
"09/11/2021","03:15:20.751","2259.761",""
"09/11/2021","03:16:16.244","3638.589",""
"09/11/2021","03:16:53.275","2259.761",""
"09/11/2021","03:17:09.309","3638.589",""
"09/11/2021","03:17:31.798","80742.017",""
"09/11/2021","03:18:48.381","","Open (2)"
"09/11/2021","03:19:09.538","3638.589",""
"09/11/2021","03:19:33.591","80742.017",""
"09/11/2021","03:21:18.149","3638.589",""
"09/11/2021","03:21:39.229","80742.017",""
"09/11/2021","03:23:34.075","3638.589",""
"09/11/2021","03:23:58.312","80742.017",""
"09/11/2021","03:25:58.002","2259.761",""
"09/11/2021","03:26:55.381","3638.589",""
"09/11/2021","03:27:32.359","2259.761",""
"09/11/2021","03:27:48.603","3638.589",""
"09/11/2021","03:28:07.904","80742.017",""
"09/11/2021","03:30:09.423","3638.589",""
"09/11/2021","03:30:33.599","80742.017",""
"09/11/2021","03:32:32.758","3638.589",""
"09/11/2021","03:32:57.201","80742.017",""
"09/11/2021","03:34:49.558","3638.589",""
"09/11/2021","03:35:18.317","80742.017",""
"09/11/2021","03:36:53.316","3638.589",""
"09/11/2021","03:37:12.566","80742.017",""
"09/11/2021","03:39:03.790","2259.761",""
"09/11/2021","03:40:00.912","3638.589",""
"09/11/2021","03:40:37.920","2259.761",""
"09/11/2021","03:40:53.893","3638.589",""
"09/11/2021","03:41:16.241","80742.017",""
"09/11/2021","03:42:12.347","3638.589",""
"09/11/2021","03:42:33.081","80742.017",""
"09/11/2021","03:43:18.785","3638.589",""
"09/11/2021","03:44:24.671","80742.017",""
"09/11/2021","03:46:02.278","3638.589",""
"09/11/2021","03:46:26.486","80742.017",""
"09/11/2021","03:47:36.481","2259.761",""
"09/11/2021","03:48:27.930","3638.589",""
"09/11/2021","03:49:05.796","2259.761",""
"09/11/2021","03:49:21.734","3638.589",""
"09/11/2021","03:49:44.144","80742.017",""
"09/11/2021","03:51:50.063","3638.589",""
"09/11/2021","03:52:14.505","80742.017",""
"09/11/2021","03:54:27.648","3638.589",""
"09/11/2021","03:54:51.988","80742.017",""
"09/11/2021","03:55:55.102","3638.589",""
"09/11/2021","03:56:19.326","80742.017",""
"09/11/2021","03:57:22.935","2259.761",""
"09/11/2021","03:58:20.578","3638.589",""
"09/11/2021","03:58:57.052","2259.761",""
"09/11/2021","03:59:12.871","3638.589",""
"09/11/2021","03:59:35.342","80742.017",""
"09/11/2021","04:00:38.385","3638.589",""
"09/11/2021","04:01:02.930","80742.017",""
"09/11/2021","04:03:23.293","3638.589",""
"09/11/2021","04:03:47.537","80742.017",""
"09/11/2021","04:05:38.998","3638.589",""
"09/11/2021","04:06:03.305","80742.017",""
"09/11/2021","04:08:36.276","2259.761",""
"09/11/2021","04:09:27.382","3638.589",""
"09/11/2021","04:10:00.226","2259.761",""
"09/11/2021","04:10:16.325","3638.589",""
"09/11/2021","04:10:39.005","80742.017",""
"09/11/2021","04:12:58.438","3638.589",""
"09/11/2021","04:13:22.549","80742.017",""
"09/11/2021","04:15:27.677","3638.589",""
"09/11/2021","04:16:17.219","80742.017",""
"09/11/2021","04:18:29.164","3638.589",""
"09/11/2021","04:18:53.253","80742.017",""
"09/11/2021","04:21:05.642","2259.761",""
"09/11/2021","04:21:58.430","3638.589",""
"09/11/2021","04:22:34.724","2259.761",""
"09/11/2021","04:22:50.042","3638.589",""
"09/11/2021","04:23:12.535","80742.017",""
"09/11/2021","04:24:43.923","3638.589",""
"09/11/2021","04:25:08.116","80742.017",""
"09/11/2021","04:27:27.947","3638.589",""
"09/11/2021","04:28:03.311","80742.017",""
"09/11/2021","04:29:27.168","2259.761",""
"09/11/2021","04:30:18.041","3638.589",""
"09/11/2021","04:30:55.041","2259.761",""
"09/11/2021","04:31:11.517","3638.589",""
"09/11/2021","04:31:30.605","80742.017",""
"09/11/2021","04:32:29.943","3638.589",""
"09/11/2021","04:32:54.119","80742.017",""
"09/11/2021","04:34:59.226","3638.589",""
"09/11/2021","04:35:34.660","80742.017",""
"09/11/2021","04:37:35.365","3638.589",""
"09/11/2021","04:37:52.572","80742.017",""
"09/11/2021","04:39:07.637","2259.761",""
"09/11/2021","04:39:57.875","3638.589",""
"09/11/2021","04:40:34.879","2259.761",""
"09/11/2021","04:40:50.887","3638.589",""
"09/11/2021","04:41:13.374","80742.017",""
"09/11/2021","04:43:04.589","3638.589",""
"09/11/2021","04:43:28.799","80742.017",""
"09/11/2021","04:46:15.652","3638.589",""
"09/11/2021","04:47:20.563","80742.017",""
"09/11/2021","04:49:16.373","3638.589",""
"09/11/2021","04:49:40.592","80742.017",""
"09/11/2021","04:52:13.619","2259.761",""
"09/11/2021","04:53:05.606","3638.589",""
"09/11/2021","04:53:42.642","2259.761",""
"09/11/2021","04:53:58.874","3638.589",""
"09/11/2021","04:54:18.032","80742.017",""
"09/11/2021","04:55:59.298","3638.589",""
"09/11/2021","04:56:23.532","80742.017",""
"09/11/2021","04:58:56.532","3638.589",""
"09/11/2021","04:59:21.099","80742.017",""
"09/11/2021","05:00:44.826","3638.589",""
"09/11/2021","05:01:08.857","80742.017",""
"09/11/2021","05:03:22.066","2259.761",""
"09/11/2021","05:04:11.962","3638.589",""
"09/11/2021","05:04:48.674","2259.761",""
"09/11/2021","05:05:04.032","3638.589",""
"09/11/2021","05:05:26.543","80742.017",""
"09/11/2021","05:07:24.819","3638.589",""
"09/11/2021","05:07:49.061","80742.017",""
"09/11/2021","05:10:15.113","3638.589",""
"09/11/2021","05:10:39.635","80742.017",""
"09/11/2021","05:12:31.168","3638.589",""
"09/11/2021","05:12:55.505","80742.017",""
"09/11/2021","05:15:35.849","2259.761",""
"09/11/2021","05:16:28.294","3638.589",""
"09/11/2021","05:17:04.744","2259.761",""
"09/11/2021","05:17:20.851","3638.589",""
"09/11/2021","05:18:24.768","80742.017",""
"09/11/2021","05:19:48.436","3638.589",""
"09/11/2021","05:20:12.575","80742.017",""
"09/11/2021","05:21:08.755","3638.589",""
"09/11/2021","05:21:33.325","80742.017",""
"09/11/2021","05:23:27.667","3638.589",""
"09/11/2021","05:23:52.149","80742.017",""
"09/11/2021","05:25:57.821","2259.761",""
"09/11/2021","05:26:51.244","3638.589",""
"09/11/2021","05:27:27.971","2259.761",""
"09/11/2021","05:27:44.195","3638.589",""
"09/11/2021","05:28:06.740","80742.017",""
"09/11/2021","05:29:57.970","3638.589",""
"09/11/2021","05:30:22.272","80742.017",""
"09/11/2021","05:32:49.119","3638.589",""
"09/11/2021","05:33:24.502","80742.017",""
"09/11/2021","05:35:50.919","2259.761",""
"09/11/2021","05:36:50.404","3638.589",""
"09/11/2021","05:37:27.247","2259.761",""
"09/11/2021","05:37:43.117","3638.589",""
"09/11/2021","05:38:09.763","80742.017",""
"09/11/2021","05:39:32.147","3638.589",""
"09/11/2021","05:39:52.532","80742.017",""
"09/11/2021","05:41:37.358","2259.761",""
"09/11/2021","05:41:55.629","3638.589",""
"09/11/2021","05:42:17.684","80742.017",""
"09/11/2021","05:44:37.467","3638.589",""
"09/11/2021","05:45:12.417","80742.017",""
"09/11/2021","05:46:56.850","2259.761",""
"09/11/2021","05:47:47.877","3638.589",""
"09/11/2021","05:48:24.546","2259.761",""
"09/11/2021","05:48:40.763","3638.589",""
"09/11/2021","05:49:29.499","80742.017",""
"09/11/2021","05:51:21.564","3638.589",""
"09/11/2021","05:51:45.614","80742.017",""
"09/11/2021","05:53:58.390","3638.589",""
"09/11/2021","05:54:22.846","80742.017",""
"09/11/2021","05:55:26.074","3638.589",""
"09/11/2021","05:55:50.192","80742.017",""
"09/11/2021","05:57:00.765","2259.761",""
"09/11/2021","05:58:00.635","3638.589",""
"09/11/2021","05:58:37.673","2259.761",""
"09/11/2021","05:58:53.842","3638.589",""
"09/11/2021","05:59:16.567","80742.017",""
"09/11/2021","06:01:35.945","3638.589",""
"09/11/2021","06:02:00.086","80742.017",""
"09/11/2021","06:04:09.174","3638.589",""
"09/11/2021","06:04:33.626","80742.017",""
"09/11/2021","06:06:11.060","3638.589",""
"09/11/2021","06:06:35.211","80742.017",""
"09/11/2021","06:08:26.526","2259.761",""
"09/11/2021","06:09:16.729","3638.589",""
"09/11/2021","06:09:53.723","2259.761",""
"09/11/2021","06:10:09.995","3638.589",""
"09/11/2021","06:10:32.679","80742.017",""
"09/11/2021","06:13:13.260","3638.589",""
"09/11/2021","06:13:37.474","80742.017",""
"09/11/2021","06:15:37.074","3638.589",""
"09/11/2021","06:15:58.310","80742.017",""
"09/11/2021","06:18:21.222","3638.589",""
"09/11/2021","06:18:45.421","80742.017",""
"09/11/2021","06:20:43.608","2259.761",""
"09/11/2021","06:21:36.002","3638.589",""
"09/11/2021","06:22:12.869","2259.761",""
"09/11/2021","06:22:28.972","3638.589",""
"09/11/2021","06:23:32.810","80742.017",""
"09/11/2021","06:25:24.497","3638.589",""
"09/11/2021","06:25:48.505","80742.017",""
"09/11/2021","06:27:26.108","3638.589",""
"09/11/2021","06:27:50.572","80742.017",""
"09/11/2021","06:30:09.536","3638.589",""
"09/11/2021","06:30:33.685","80742.017",""
"09/11/2021","06:32:29.040","2259.761",""
"09/11/2021","06:33:25.607","3638.589",""
"09/11/2021","06:34:02.015","2259.761",""
"09/11/2021","06:34:18.041","3638.589",""
"09/11/2021","06:34:40.802","80742.017",""
"09/11/2021","06:36:39.759","3638.589",""
"09/11/2021","06:37:03.879","80742.017",""
"09/11/2021","06:38:41.311","3638.589",""
"09/11/2021","06:39:09.540","80742.017",""
"09/11/2021","06:40:48.079","3638.589",""
"09/11/2021","06:41:06.862","80742.017",""
"09/11/2021","06:42:31.226","2259.761",""
"09/11/2021","06:42:49.359","3638.589",""
"09/11/2021","06:43:11.403","80742.017",""
"09/11/2021","06:45:10.231","2259.761",""
"09/11/2021","06:46:00.492","3638.589",""
"09/11/2021","06:46:38.083","2259.761",""
"09/11/2021","06:46:54.300","3638.589",""
"09/11/2021","06:47:16.731","80742.017",""
"09/11/2021","06:49:56.821","3638.589",""
"09/11/2021","06:50:21.146","80742.017",""
"09/11/2021","06:52:43.976","3638.589",""
"09/11/2021","06:53:12.109","80742.017",""
"09/11/2021","06:55:38.557","3638.589",""
"09/11/2021","06:56:43.157","80742.017",""
"09/11/2021","06:59:02.479","2259.761",""
"09/11/2021","06:59:54.595","3638.589",""
"09/11/2021","07:00:30.930","2259.761",""
"09/11/2021","07:00:46.800","3638.589",""
"09/11/2021","07:01:09.164","80742.017",""
"09/11/2021","07:01:51.227","3638.589",""
"09/11/2021","07:02:11.824","80742.017",""
"09/11/2021","07:03:45.764","3638.589",""
"09/11/2021","07:04:10.134","80742.017",""
"09/11/2021","07:06:08.936","3638.589",""
"09/11/2021","07:06:33.281","80742.017",""
"09/11/2021","07:08:32.299","2259.761",""
"09/11/2021","07:09:26.050","3638.589",""
"09/11/2021","07:10:03.096","2259.761",""
"09/11/2021","07:10:18.710","3638.589",""
"09/11/2021","07:10:38.011","80742.017",""
"09/11/2021","07:12:25.512","3638.589",""
"09/11/2021","07:12:49.757","80742.017",""
"09/11/2021","07:15:31.324","3638.589",""
"09/11/2021","07:15:55.785","80742.017",""
"09/11/2021","07:17:34.067","3638.589",""
"09/11/2021","07:17:58.157","80742.017",""
"09/11/2021","07:20:04.710","2259.761",""
"09/11/2021","07:20:54.056","3638.589",""
"09/11/2021","07:21:31.117","2259.761",""
"09/11/2021","07:21:47.308","3638.589",""
"09/11/2021","07:22:06.297","80742.017",""
"09/11/2021","07:24:00.889","3638.589",""
"09/11/2021","07:24:25.005","80742.017",""
"09/11/2021","07:26:44.980","3638.589",""
"09/11/2021","07:27:49.011","80742.017",""
"09/11/2021","07:29:33.523","3638.589",""
"09/11/2021","07:29:57.575","80742.017",""
"09/11/2021","07:32:17.819","2259.761",""
"09/11/2021","07:33:11.251","3638.589",""
"09/11/2021","07:33:47.864","2259.761",""
"09/11/2021","07:34:03.710","3638.589",""
"09/11/2021","07:34:26.363","80742.017",""
"09/11/2021","07:36:52.574","3638.589",""
"09/11/2021","07:37:13.421","80742.017",""
"09/11/2021","07:39:29.058","3638.589",""
"09/11/2021","07:39:53.703","80742.017",""
"09/11/2021","07:41:24.920","3638.589",""
"09/11/2021","07:41:44.350","80742.017",""
"09/11/2021","07:43:36.425","2259.761",""
"09/11/2021","07:43:54.693","3638.589",""
"09/11/2021","07:44:16.794","80742.017",""
"09/11/2021","07:46:01.399","2259.761",""
"09/11/2021","07:46:55.604","3638.589",""
"09/11/2021","07:47:29.114","2259.761",""
"09/11/2021","07:47:45.132","3638.589",""
"09/11/2021","07:48:04.307","80742.017",""
"09/11/2021","07:49:52.100","3638.589",""
"09/11/2021","07:50:16.239","80742.017",""
"09/11/2021","07:52:14.271","3638.589",""
"09/11/2021","07:52:38.852","80742.017",""
"09/11/2021","07:54:10.079","3638.589",""
"09/11/2021","07:54:30.860","80742.017",""
"09/11/2021","07:56:54.112","2259.761",""
"09/11/2021","07:57:47.929","3638.589",""
"09/11/2021","07:58:24.846","2259.761",""
"09/11/2021","07:58:40.941","3638.589",""
"09/11/2021","07:59:28.306","80742.017",""
"09/11/2021","08:01:41.075","3638.589",""
"09/11/2021","08:02:05.199","80742.017",""
"09/11/2021","08:03:08.284","3638.589",""
"09/11/2021","08:03:32.780","80742.017",""
"09/11/2021","08:04:35.587","3638.589",""
"09/11/2021","08:04:59.543","80742.017",""
"09/11/2021","08:06:30.666","2259.761",""
"09/11/2021","08:07:21.285","3638.589",""
"09/11/2021","08:07:51.590","2259.761",""
"09/11/2021","08:08:07.741","3638.589",""
"09/11/2021","08:08:30.377","80742.017",""
"09/11/2021","08:10:42.710","3638.589",""
"09/11/2021","08:11:06.926","80742.017",""
"09/11/2021","08:13:40.112","3638.589",""
"09/11/2021","08:21:39.274","80742.017",""
"09/11/2021","08:23:10.194","2259.761",""
"09/11/2021","08:24:05.474","3638.589",""
"09/11/2021","08:24:41.794","2259.761",""
"09/11/2021","08:24:57.645","3638.589",""
"09/11/2021","08:25:20.253","80742.017",""
