"Import help:"
"Comma-delimited data"
"First column is date: MDY"
"Decimal separator: ."
"Thousand separator: ,"
"","System:","9953149 (1139918) [Glacios]"
"08/20/2021","17:12:13.631","106.77"
"08/20/2021","17:12:20.330","107.21"
"08/20/2021","17:12:27.030","107.66"
"08/20/2021","17:12:33.733","108.13"
"08/20/2021","17:12:40.431","108.58"
"08/20/2021","17:12:47.137","109.05"
"08/20/2021","17:12:53.830","109.49"
"08/20/2021","17:13:00.529","109.92"
"08/20/2021","17:13:07.233","110.39"
"08/20/2021","17:13:13.926","110.82"
"08/20/2021","17:13:20.628","111.29"
"08/20/2021","17:13:27.330","111.72"
"08/20/2021","17:13:34.039","112.15"
"08/20/2021","17:13:40.736","112.61"
"08/20/2021","17:13:47.442","113.04"
"08/20/2021","17:13:54.123","113.5"
"08/20/2021","17:14:00.831","113.92"
"08/20/2021","17:14:07.521","114.35"
"08/20/2021","17:14:14.221","114.8"
"08/20/2021","17:14:20.926","115.23"
"08/20/2021","17:14:27.631","115.68"
"08/20/2021","17:14:34.326","116.1"
"08/20/2021","17:14:41.038","116.52"
"08/20/2021","17:14:47.719","116.97"
"08/20/2021","17:14:54.431","117.39"
"08/20/2021","17:15:01.119","117.83"
"08/20/2021","17:15:07.825","118.25"
"08/20/2021","17:15:14.516","118.65"
"08/20/2021","17:15:21.219","119.09"
"08/20/2021","17:15:27.926","119.49"
"08/20/2021","17:15:34.632","119.93"
"08/20/2021","17:15:41.331","120.33"
"08/20/2021","17:15:48.030","120.73"
"08/20/2021","17:15:54.733","121.16"
"08/20/2021","17:16:01.430","121.56"
"08/20/2021","17:16:08.133","121.99"
"08/20/2021","17:16:14.827","122.39"
"08/20/2021","17:16:21.528","122.79"
"08/20/2021","17:16:28.228","123.21"
"08/20/2021","17:16:34.929","123.61"
"08/20/2021","17:16:41.628","124"
"08/20/2021","17:16:48.329","124.42"
"08/20/2021","17:16:55.023","124.82"
"08/20/2021","17:17:01.722","125.24"
"08/20/2021","17:17:08.427","125.63"
"08/20/2021","17:17:15.123","126.02"
"08/20/2021","17:17:21.822","126.44"
"08/20/2021","17:17:28.521","126.83"
"08/20/2021","17:17:35.225","127.25"
"08/20/2021","17:17:41.921","127.63"
"08/20/2021","17:17:48.620","128.01"
"08/20/2021","17:17:55.318","128.42"
"08/20/2021","17:18:02.021","128.79"
"08/20/2021","17:18:08.719","129.2"
"08/20/2021","17:18:15.414","129.57"
"08/20/2021","17:18:22.118","129.95"
"08/20/2021","17:18:28.815","130.35"
"08/20/2021","17:18:35.521","130.72"
"08/20/2021","17:18:42.216","131.13"
"08/20/2021","17:18:48.918","131.5"
"08/20/2021","17:18:55.611","131.87"
"08/20/2021","17:19:02.318","132.27"
"08/20/2021","17:19:09.015","132.64"
"08/20/2021","17:19:15.713","133.04"
"08/20/2021","17:19:22.413","133.41"
"08/20/2021","17:19:29.115","133.77"
"08/20/2021","17:19:35.809","134.17"
"08/20/2021","17:19:42.513","134.54"
"08/20/2021","17:19:49.208","134.93"
"08/20/2021","17:19:55.911","135.29"
"08/20/2021","17:20:02.609","135.66"
"08/20/2021","17:20:09.305","136.05"
"08/20/2021","17:20:16.011","136.42"
"08/20/2021","17:20:22.710","136.81"
"08/20/2021","17:20:29.408","137.17"
"08/20/2021","17:20:36.106","137.53"
"08/20/2021","17:20:42.802","137.91"
"08/20/2021","17:20:49.503","138.27"
"08/20/2021","17:20:56.202","138.62"
"08/20/2021","17:21:02.905","139"
"08/20/2021","17:21:09.605","139.35"
"08/20/2021","17:21:16.301","139.73"
"08/20/2021","17:21:23.002","140.08"
"08/20/2021","17:21:29.702","140.44"
"08/20/2021","17:21:36.402","140.81"
"08/20/2021","17:21:43.103","141.16"
"08/20/2021","17:21:49.797","141.54"
"08/20/2021","17:21:56.500","141.89"
"08/20/2021","17:22:03.199","142.24"
"08/20/2021","17:22:09.903","142.61"
"08/20/2021","17:22:16.604","142.96"
"08/20/2021","17:22:23.294","143.33"
"08/20/2021","17:22:29.994","143.68"
"08/20/2021","17:22:36.696","144.03"
"08/20/2021","17:22:43.392","144.4"
"08/20/2021","17:22:50.093","144.74"
"08/20/2021","17:22:56.792","145.11"
"08/20/2021","17:23:03.495","145.46"
"08/20/2021","17:23:10.192","145.8"
"08/20/2021","17:23:16.890","146.17"
"08/20/2021","17:23:23.592","146.51"
"08/20/2021","17:23:30.289","146.88"
"08/20/2021","17:23:36.991","147.23"
"08/20/2021","17:23:43.690","147.57"
"08/20/2021","17:23:50.387","147.93"
"08/20/2021","17:23:57.090","148.27"
"08/20/2021","17:24:03.786","148.63"
"08/20/2021","17:24:10.497","148.97"
"08/20/2021","17:24:17.185","149.3"
"08/20/2021","17:24:23.884","149.66"
"08/20/2021","17:24:30.583","149.99"
"08/20/2021","17:24:37.282","150.35"
"08/20/2021","17:24:43.985","150.68"
"08/20/2021","17:24:50.687","151.01"
"08/20/2021","17:24:57.381","151.37"
"08/20/2021","17:25:04.087","151.7"
"08/20/2021","17:25:10.779","152.03"
"08/20/2021","17:25:17.485","152.39"
"08/20/2021","17:25:24.187","152.72"
"08/20/2021","17:25:30.878","153.08"
"08/20/2021","17:25:37.575","153.4"
"08/20/2021","17:25:44.276","153.73"
"08/20/2021","17:25:50.980","154.09"
"08/20/2021","17:25:57.678","154.42"
"08/20/2021","17:26:04.374","154.77"
"08/20/2021","17:26:11.076","155.1"
"08/20/2021","17:26:17.773","155.42"
"08/20/2021","17:26:24.477","155.78"
"08/20/2021","17:26:31.173","156.1"
"08/20/2021","17:26:37.873","156.45"
"08/20/2021","17:26:44.575","156.78"
"08/20/2021","17:26:51.270","157.11"
"08/20/2021","17:26:57.977","157.45"
"08/20/2021","17:27:04.671","157.78"
"08/20/2021","17:27:11.369","158.13"
"08/20/2021","17:27:18.073","158.45"
"08/20/2021","17:27:24.768","158.77"
"08/20/2021","17:27:31.476","159.12"
"08/20/2021","17:27:38.171","159.44"
"08/20/2021","17:27:44.867","159.79"
"08/20/2021","17:27:51.572","160.1"
"08/20/2021","17:27:58.266","160.42"
"08/20/2021","17:28:04.967","160.76"
"08/20/2021","17:28:11.667","161.08"
"08/20/2021","17:28:18.364","161.4"
"08/20/2021","17:28:25.073","161.74"
"08/20/2021","17:28:31.766","162.05"
"08/20/2021","17:28:38.463","162.39"
"08/20/2021","17:28:45.164","162.71"
"08/20/2021","17:28:51.862","163.02"
"08/20/2021","17:28:58.562","163.36"
"08/20/2021","17:29:05.260","163.68"
"08/20/2021","17:29:11.961","164.01"
"08/20/2021","17:29:18.670","164.32"
"08/20/2021","17:29:25.371","164.64"
"08/20/2021","17:29:32.060","164.97"
"08/20/2021","17:29:38.758","165.29"
"08/20/2021","17:29:45.460","165.62"
"08/20/2021","17:29:52.164","165.93"
"08/20/2021","17:29:58.857","166.24"
"08/20/2021","17:30:05.559","166.58"
"08/20/2021","17:30:12.259","166.89"
"08/20/2021","17:30:18.957","167.22"
"08/20/2021","17:30:25.661","167.53"
"08/20/2021","17:30:32.357","167.84"
"08/20/2021","17:30:39.057","168.17"
"08/20/2021","17:30:45.755","168.48"
"08/20/2021","17:30:52.457","168.82"
"08/20/2021","17:30:59.156","169.13"
"08/20/2021","17:31:05.853","169.43"
"08/20/2021","17:31:12.557","169.77"
"08/20/2021","17:31:19.251","170.07"
"08/20/2021","17:31:25.955","170.4"
"08/20/2021","17:31:32.655","170.71"
"08/20/2021","17:31:39.352","171.02"
"08/20/2021","17:31:46.051","171.35"
"08/20/2021","17:31:52.748","171.65"
"08/20/2021","17:31:59.452","171.95"
"08/20/2021","17:32:06.153","172.28"
"08/20/2021","17:32:12.848","172.58"
"08/20/2021","17:32:19.550","172.9"
"08/20/2021","17:32:26.246","173.2"
"08/20/2021","17:32:32.950","173.5"
"08/20/2021","17:32:39.652","173.82"
"08/20/2021","17:32:46.349","174.12"
"08/20/2021","17:32:53.050","174.45"
"08/20/2021","17:32:59.747","174.74"
"08/20/2021","17:33:06.457","175.04"
"08/20/2021","17:33:13.150","175.36"
"08/20/2021","17:33:19.843","175.66"
"08/20/2021","17:33:26.545","175.98"
"08/20/2021","17:33:33.245","176.28"
"08/20/2021","17:33:39.947","176.57"
"08/20/2021","17:33:46.650","176.89"
"08/20/2021","17:33:53.341","177.19"
"08/20/2021","17:34:00.045","177.49"
"08/20/2021","17:34:06.745","177.81"
"08/20/2021","17:34:13.445","178.1"
"08/20/2021","17:34:20.141","178.42"
"08/20/2021","17:34:26.838","178.71"
"08/20/2021","17:34:33.542","179.01"
"08/20/2021","17:34:40.244","179.33"
"08/20/2021","17:34:46.937","179.62"
"08/20/2021","17:34:53.637","179.94"
"08/20/2021","17:35:00.335","180.23"
"08/20/2021","17:35:07.038","180.52"
"08/20/2021","17:35:13.740","180.84"
"08/20/2021","17:35:20.433","181.13"
"08/20/2021","17:35:27.135","181.44"
"08/20/2021","17:35:33.834","181.74"
"08/20/2021","17:35:40.533","182.03"
"08/20/2021","17:35:47.234","182.34"
"08/20/2021","17:35:53.931","182.63"
"08/20/2021","17:36:00.635","182.95"
"08/20/2021","17:36:07.329","183.24"
"08/20/2021","17:36:14.030","183.53"
"08/20/2021","17:36:20.734","183.84"
"08/20/2021","17:36:27.439","184.13"
"08/20/2021","17:36:34.131","184.45"
"08/20/2021","17:36:40.827","184.74"
"08/20/2021","17:36:47.526","185.02"
"08/20/2021","17:36:54.229","185.33"
"08/20/2021","17:37:00.928","185.62"
"08/20/2021","17:37:07.629","185.93"
"08/20/2021","17:37:14.324","186.22"
"08/20/2021","17:37:21.026","186.5"
"08/20/2021","17:37:27.723","186.81"
"08/20/2021","17:37:34.424","187.1"
"08/20/2021","17:37:41.122","187.39"
"08/20/2021","17:37:47.820","187.69"
"08/20/2021","17:37:54.520","187.98"
"08/20/2021","17:38:01.220","188.29"
"08/20/2021","17:38:07.919","188.57"
"08/20/2021","17:38:14.622","188.86"
"08/20/2021","17:38:21.327","189.16"
"08/20/2021","17:38:28.020","189.45"
"08/20/2021","17:38:34.719","189.76"
"08/20/2021","17:38:41.417","190.05"
"08/20/2021","17:38:48.117","190.33"
"08/20/2021","17:38:54.815","190.64"
"08/20/2021","17:39:01.517","190.92"
"08/20/2021","17:39:08.219","191.23"
"08/20/2021","17:39:14.917","191.51"
"08/20/2021","17:39:21.614","191.8"
"08/20/2021","17:39:28.312","192.1"
"08/20/2021","17:39:35.014","192.39"
"08/20/2021","17:39:41.712","192.69"
"08/20/2021","17:39:48.413","192.97"
"08/20/2021","17:39:55.110","193.25"
"08/20/2021","17:40:01.813","193.56"
"08/20/2021","17:40:08.514","193.84"
"08/20/2021","17:40:15.211","194.14"
"08/20/2021","17:40:21.912","194.43"
"08/20/2021","17:40:28.614","194.71"
"08/20/2021","17:40:35.307","195.01"
"08/20/2021","17:40:42.012","195.29"
"08/20/2021","17:40:48.709","195.57"
"08/20/2021","17:40:55.416","195.88"
"08/20/2021","17:41:02.112","196.16"
"08/20/2021","17:41:08.806","196.46"
"08/20/2021","17:41:15.511","196.74"
"08/20/2021","17:41:22.209","197.02"
"08/20/2021","17:41:28.908","197.33"
"08/20/2021","17:41:35.612","197.6"
"08/20/2021","17:41:42.304","197.91"
"08/20/2021","17:41:49.010","198.18"
"08/20/2021","17:41:55.703","198.46"
"08/20/2021","17:42:02.406","198.76"
"08/20/2021","17:42:09.107","199.04"
"08/20/2021","17:42:15.800","199.34"
"08/20/2021","17:42:22.501","199.61"
"08/20/2021","17:42:29.200","199.89"
"08/20/2021","17:42:35.904","200.18"
"08/20/2021","17:42:42.607","200.46"
"08/20/2021","17:42:49.299","200.75"
"08/20/2021","17:42:55.999","201.03"
"08/20/2021","17:43:02.700","201.3"
"08/20/2021","17:43:09.400","201.6"
"08/20/2021","17:43:16.101","201.87"
"08/20/2021","17:43:22.795","202.16"
"08/20/2021","17:43:29.496","202.44"
"08/20/2021","17:43:36.200","202.71"
"08/20/2021","17:43:42.898","203.01"
"08/20/2021","17:43:49.600","203.28"
"08/20/2021","17:43:56.293","203.57"
"08/20/2021","17:44:02.991","203.85"
"08/20/2021","17:44:09.694","204.12"
"08/20/2021","17:44:16.398","204.41"
"08/20/2021","17:44:23.085","204.69"
"08/20/2021","17:44:29.792","204.98"
"08/20/2021","17:44:36.490","205.25"
"08/20/2021","17:44:43.193","205.52"
"08/20/2021","17:44:49.889","205.82"
"08/20/2021","17:44:56.596","206.09"
"08/20/2021","17:45:03.288","206.36"
"08/20/2021","17:45:09.990","206.65"
"08/20/2021","17:45:16.690","206.92"
"08/20/2021","17:45:23.389","207.21"
"08/20/2021","17:45:30.086","207.49"
"08/20/2021","17:45:36.785","207.76"
"08/20/2021","17:45:43.499","208.05"
"08/20/2021","17:45:50.186","208.32"
"08/20/2021","17:45:56.886","208.61"
"08/20/2021","17:46:03.586","208.88"
"08/20/2021","17:46:10.282","209.15"
"08/20/2021","17:46:16.986","209.44"
"08/20/2021","17:46:23.681","209.71"
"08/20/2021","17:46:30.382","210"
"08/20/2021","17:46:37.086","210.27"
"08/20/2021","17:46:43.780","210.54"
"08/20/2021","17:46:50.496","210.83"
"08/20/2021","17:46:57.180","211.1"
"08/20/2021","17:47:03.878","211.39"
"08/20/2021","17:47:10.582","211.65"
"08/20/2021","17:47:17.277","211.92"
"08/20/2021","17:47:23.983","212.21"
"08/20/2021","17:47:30.678","212.48"
"08/20/2021","17:47:37.376","212.77"
"08/20/2021","17:47:44.083","213.04"
"08/20/2021","17:47:50.779","213.3"
"08/20/2021","17:47:57.479","213.59"
"08/20/2021","17:48:04.179","213.85"
"08/20/2021","17:48:10.878","214.13"
"08/20/2021","17:48:17.584","214.4"
"08/20/2021","17:48:24.275","214.66"
"08/20/2021","17:48:30.980","214.95"
"08/20/2021","17:48:37.677","215.21"
"08/20/2021","17:48:44.373","215.49"
"08/20/2021","17:48:51.073","215.76"
"08/20/2021","17:48:57.772","216.02"
"08/20/2021","17:49:04.482","216.31"
"08/20/2021","17:49:11.177","216.57"
"08/20/2021","17:49:17.872","216.86"
"08/20/2021","17:49:24.580","217.12"
"08/20/2021","17:49:31.272","217.38"
"08/20/2021","17:49:37.978","217.66"
"08/20/2021","17:49:44.674","217.93"
"08/20/2021","17:49:51.370","218.21"
"08/20/2021","17:49:58.075","218.47"
"08/20/2021","17:50:04.772","218.73"
"08/20/2021","17:50:11.475","219.02"
"08/20/2021","17:50:18.171","219.27"
"08/20/2021","17:50:24.867","219.56"
"08/20/2021","17:50:31.570","219.82"
"08/20/2021","17:50:38.266","220.08"
"08/20/2021","17:50:44.968","220.36"
"08/20/2021","17:50:51.667","220.62"
"08/20/2021","17:50:58.371","220.88"
"08/20/2021","17:51:05.073","221.16"
"08/20/2021","17:51:11.766","221.42"
"08/20/2021","17:51:18.464","221.71"
"08/20/2021","17:51:25.165","221.97"
"08/20/2021","17:51:31.862","222.23"
"08/20/2021","17:51:38.565","222.51"
"08/20/2021","17:51:45.261","222.77"
"08/20/2021","17:51:51.960","223.05"
"08/20/2021","17:51:58.662","223.31"
"08/20/2021","17:52:05.368","223.57"
"08/20/2021","17:52:12.061","223.85"
"08/20/2021","17:52:18.758","224.11"
"08/20/2021","17:52:25.461","224.39"
"08/20/2021","17:52:32.165","224.65"
"08/20/2021","17:52:38.856","224.91"
"08/20/2021","17:52:45.568","225.18"
"08/20/2021","17:52:52.254","225.44"
"08/20/2021","17:52:58.956","225.72"
"08/20/2021","17:53:05.665","225.98"
"08/20/2021","17:53:12.356","226.24"
"08/20/2021","17:53:19.052","226.52"
"08/20/2021","17:53:25.751","226.78"
"08/20/2021","17:53:32.456","227.05"
"08/20/2021","17:53:39.157","227.31"
"08/20/2021","17:53:45.851","227.57"
"08/20/2021","17:53:52.549","227.85"
"08/20/2021","17:53:59.250","228.1"
"08/20/2021","17:54:05.956","228.38"
"08/20/2021","17:54:12.652","228.64"
"08/20/2021","17:54:19.353","228.89"
"08/20/2021","17:54:26.048","229.16"
"08/20/2021","17:54:32.745","229.42"
"08/20/2021","17:54:39.456","229.69"
"08/20/2021","17:54:46.150","229.95"
"08/20/2021","17:54:52.844","230.2"
"08/20/2021","17:54:59.547","230.48"
"08/20/2021","17:55:06.246","230.73"
"08/20/2021","17:55:12.947","230.98"
"08/20/2021","17:55:19.643","231.26"
"08/20/2021","17:55:26.342","231.52"
"08/20/2021","17:55:33.046","231.79"
"08/20/2021","17:55:39.746","232.04"
"08/20/2021","17:55:46.447","232.29"
"08/20/2021","17:55:53.141","232.57"
"08/20/2021","17:55:59.839","232.82"
"08/20/2021","17:56:06.546","233.1"
"08/20/2021","17:56:13.243","233.35"
"08/20/2021","17:56:19.941","233.61"
"08/20/2021","17:56:26.649","233.88"
"08/20/2021","17:56:33.337","234.14"
"08/20/2021","17:56:40.042","234.42"
"08/20/2021","17:56:46.741","234.67"
"08/20/2021","17:56:53.438","234.93"
"08/20/2021","17:57:00.147","235.21"
"08/20/2021","17:57:06.838","235.46"
"08/20/2021","17:57:13.537","235.74"
"08/20/2021","17:57:20.241","236"
"08/20/2021","17:57:26.936","236.25"
"08/20/2021","17:57:33.636","236.53"
"08/20/2021","17:57:40.333","236.78"
"08/20/2021","17:57:47.040","237.06"
"08/20/2021","17:57:53.738","237.31"
"08/20/2021","17:58:00.456","237.57"
"08/20/2021","17:58:07.135","237.84"
"08/20/2021","17:58:13.830","238.1"
"08/20/2021","17:58:20.534","238.38"
"08/20/2021","17:58:27.233","238.64"
"08/20/2021","17:58:33.929","238.89"
"08/20/2021","17:58:40.634","239.17"
"08/20/2021","17:58:47.327","239.42"
"08/20/2021","17:58:54.028","239.7"
"08/20/2021","17:59:00.730","239.95"
"08/20/2021","17:59:07.438","240.2"
"08/20/2021","17:59:14.130","240.47"
"08/20/2021","17:59:20.824","240.72"
"08/20/2021","17:59:27.525","240.99"
"08/20/2021","17:59:34.227","241.24"
"08/20/2021","17:59:40.928","241.49"
"08/20/2021","17:59:47.624","241.76"
"08/20/2021","17:59:54.328","242.01"
"08/20/2021","18:00:01.019","242.26"
"08/20/2021","18:00:07.727","242.53"
"08/20/2021","18:00:14.421","242.78"
"08/20/2021","18:00:21.120","243.05"
"08/20/2021","18:00:27.817","243.29"
"08/20/2021","18:00:34.518","243.54"
"08/20/2021","18:00:41.217","243.81"
"08/20/2021","18:00:47.919","244.06"
"08/20/2021","18:00:54.617","244.33"
"08/20/2021","18:01:01.314","244.57"
"08/20/2021","18:01:08.018","244.82"
"08/20/2021","18:01:14.716","245.09"
"08/20/2021","18:01:21.415","245.33"
"08/20/2021","18:01:28.114","245.6"
"08/20/2021","18:01:34.811","245.85"
"08/20/2021","18:01:41.514","246.09"
"08/20/2021","18:01:48.212","246.36"
"08/20/2021","18:01:54.910","246.61"
"08/20/2021","18:02:01.620","246.87"
"08/20/2021","18:02:08.311","247.12"
"08/20/2021","18:02:15.012","247.37"
"08/20/2021","18:02:21.710","247.63"
"08/20/2021","18:02:28.410","247.88"
"08/20/2021","18:02:35.108","248.14"
"08/20/2021","18:02:41.805","248.39"
"08/20/2021","18:02:48.510","248.64"
"08/20/2021","18:02:55.205","248.9"
"08/20/2021","18:03:01.908","249.15"
"08/20/2021","18:03:08.618","249.41"
"08/20/2021","18:03:15.302","249.65"
"08/20/2021","18:03:22.006","249.89"
"08/20/2021","18:03:28.702","250.14"
"08/20/2021","18:03:35.405","250.36"
"08/20/2021","18:03:42.103","250.59"
"08/20/2021","18:03:48.799","250.8"
"08/20/2021","18:03:55.500","251.01"
"08/20/2021","18:04:02.205","251.22"
"08/20/2021","18:04:08.905","251.41"
"08/20/2021","18:04:15.602","251.6"
"08/20/2021","18:04:22.296","251.79"
"08/20/2021","18:04:28.997","251.96"
"08/20/2021","18:04:35.696","252.13"
"08/20/2021","18:04:42.399","252.29"
"08/20/2021","18:04:49.099","252.44"
"08/20/2021","18:04:55.793","252.6"
"08/20/2021","18:05:02.494","252.74"
"08/20/2021","18:05:09.193","252.9"
"08/20/2021","18:05:15.894","253.03"
"08/20/2021","18:05:22.596","253.16"
"08/20/2021","18:05:29.289","253.3"
"08/20/2021","18:05:35.988","253.42"
"08/20/2021","18:05:42.689","253.55"
"08/20/2021","18:05:49.388","253.66"
"08/20/2021","18:05:56.089","253.78"
"08/20/2021","18:06:02.786","253.9"
"08/20/2021","18:06:09.490","254.01"
"08/20/2021","18:06:16.187","254.13"
"08/20/2021","18:06:22.885","254.24"
"08/20/2021","18:06:29.585","254.35"
"08/20/2021","18:06:36.283","254.46"
"08/20/2021","18:06:49.678","254.66"
"08/20/2021","18:07:03.080","254.87"
"08/20/2021","18:07:09.782","254.98"
"08/20/2021","18:07:16.495","255.08"
"08/20/2021","18:07:29.880","255.28"
"08/20/2021","18:07:43.276","255.47"
"08/20/2021","18:07:56.677","255.67"
"08/20/2021","18:08:03.376","255.77"
"08/20/2021","18:08:16.776","255.97"
"08/20/2021","18:08:30.175","256.16"
"08/20/2021","18:08:43.572","256.35"
"08/20/2021","18:08:56.974","256.54"
"08/20/2021","18:09:10.368","256.74"
"08/20/2021","18:09:23.768","256.95"
"08/20/2021","18:09:37.170","257.13"
"08/20/2021","18:09:43.866","257.23"
"08/20/2021","18:09:57.265","257.43"
"08/20/2021","18:10:10.667","257.62"
"08/20/2021","18:10:17.363","257.73"
"08/20/2021","18:10:30.764","257.93"
"08/20/2021","18:10:44.167","258.12"
"08/20/2021","18:10:50.860","258.22"
"08/20/2021","18:11:04.259","258.42"
"08/20/2021","18:11:10.958","258.53"
"08/20/2021","18:11:17.665","258.63"
"08/20/2021","18:11:24.357","258.73"
"08/20/2021","18:11:37.753","258.93"
"08/20/2021","18:11:51.165","259.13"
"08/20/2021","18:11:57.853","259.23"
"08/20/2021","18:12:11.253","259.44"
"08/20/2021","18:12:17.955","259.55"
"08/20/2021","18:12:31.359","259.76"
"08/20/2021","18:12:38.051","259.86"
"08/20/2021","18:12:51.459","260.06"
"08/20/2021","18:12:58.153","260.17"
"08/20/2021","18:13:04.847","260.28"
"08/20/2021","18:13:11.549","260.38"
"08/20/2021","18:13:18.247","260.49"
"08/20/2021","18:13:24.950","260.6"
"08/20/2021","18:13:38.346","260.81"
"08/20/2021","18:13:45.047","260.91"
"08/20/2021","18:13:51.745","261.02"
"08/20/2021","18:13:58.447","261.13"
"08/20/2021","18:14:05.148","261.24"
"08/20/2021","18:14:11.842","261.35"
"08/20/2021","18:14:18.542","261.46"
