"Import help:"
"Comma-delimited data"
"First column is date: MDY"
"Decimal separator: ."
"Thousand separator: ,"
"","System:","3663 (1063996) [Titan Krios G2]"
"08/26/2021","17:20:07.652","81.06"
"08/27/2021","00:31:48.137","80.96"
"08/27/2021","00:48:12.970","81.06"
"08/27/2021","08:02:24.150","80.96"
"08/27/2021","08:23:53.817","81.06"
"08/27/2021","15:33:20.292","80.96"
"08/27/2021","15:58:47.793","81.06"
"08/27/2021","23:06:00.284","80.96"
"08/27/2021","23:21:18.133","81.06"
"08/28/2021","06:39:33.840","80.96"
"08/28/2021","06:49:20.056","81.06"
"08/28/2021","18:49:20.057","81.11"
"08/28/2021","21:00:18.416","0"
"08/28/2021","21:01:24.881","81.12"
"08/28/2021","22:04:33.437","81.02"
"08/28/2021","22:46:02.318","81.12"
"08/29/2021","05:33:55.792","81.02"
"08/29/2021","14:24:58.875","81.14"
"08/29/2021","14:25:12.274","81.26"
"08/29/2021","14:25:18.994","81.37"
"08/29/2021","14:25:25.681","81.49"
"08/29/2021","14:25:32.372","81.65"
"08/29/2021","14:25:39.082","81.82"
"08/29/2021","14:25:45.772","82"
"08/29/2021","14:25:52.470","82.21"
"08/29/2021","14:25:59.169","82.42"
"08/29/2021","14:26:05.870","82.65"
"08/29/2021","14:26:12.562","82.87"
"08/29/2021","14:26:19.262","83.08"
"08/29/2021","14:26:25.961","83.32"
"08/29/2021","14:26:32.660","83.54"
"08/29/2021","14:26:39.379","83.76"
"08/29/2021","14:26:46.077","83.97"
"08/29/2021","14:26:52.771","84.17"
"08/29/2021","14:26:59.477","84.37"
"08/29/2021","14:27:06.158","84.56"
"08/29/2021","14:27:12.859","84.75"
"08/29/2021","14:27:19.565","84.92"
"08/29/2021","14:27:26.274","85.08"
"08/29/2021","14:27:32.956","85.25"
"08/29/2021","14:27:39.656","85.4"
"08/29/2021","14:27:46.356","85.55"
"08/29/2021","14:27:53.062","85.68"
"08/29/2021","14:27:59.754","85.8"
"08/29/2021","14:28:06.479","85.93"
"08/29/2021","14:28:19.868","86.15"
"08/29/2021","14:28:33.253","86.34"
"08/29/2021","14:28:46.652","86.51"
"08/29/2021","14:29:00.050","86.66"
"08/29/2021","14:29:13.457","86.79"
"08/29/2021","14:29:26.849","86.9"
"08/29/2021","14:29:46.947","87.03"
"08/29/2021","14:30:13.744","87.14"
"08/29/2021","14:30:53.941","87.25"
"08/29/2021","14:32:31.095","87.36"
"08/29/2021","14:37:59.365","87.47"
"08/29/2021","14:48:35.822","87.58"
"08/29/2021","14:53:03.797","87.68"
"08/29/2021","14:57:21.727","87.79"
"08/29/2021","15:01:49.710","87.9"
"08/29/2021","15:05:20.741","88.01"
"08/29/2021","15:08:38.396","88.12"
"08/29/2021","15:11:39.265","88.23"
"08/29/2021","15:14:26.752","88.34"
"08/29/2021","15:16:10.601","88.45"
"08/29/2021","15:20:55.322","88.35"
"08/29/2021","15:21:28.819","88.22"
"08/29/2021","15:21:48.927","88.11"
"08/29/2021","15:22:39.163","88.28"
"08/29/2021","15:22:45.866","88.44"
"08/29/2021","15:22:52.562","88.63"
"08/29/2021","15:22:59.269","88.86"
"08/29/2021","15:23:05.961","89.12"
"08/29/2021","15:23:12.661","89.42"
"08/29/2021","15:23:19.361","89.72"
"08/29/2021","15:23:26.061","90.04"
"08/29/2021","15:23:32.761","90.41"
"08/29/2021","15:23:39.467","90.77"
"08/29/2021","15:23:46.160","91.17"
"08/29/2021","15:23:52.863","91.55"
"08/29/2021","15:23:59.559","91.94"
"08/29/2021","15:24:06.271","92.38"
"08/29/2021","15:24:12.989","92.79"
"08/29/2021","15:24:19.677","93.24"
"08/29/2021","15:24:26.358","93.66"
"08/29/2021","15:24:33.058","94.08"
"08/29/2021","15:24:39.758","94.54"
"08/29/2021","15:24:46.467","94.97"
"08/29/2021","15:24:53.156","95.43"
"08/29/2021","15:24:59.878","95.86"
"08/29/2021","15:25:06.556","96.3"
"08/29/2021","15:25:13.259","96.77"
"08/29/2021","15:25:19.955","97.21"
"08/29/2021","15:25:26.666","97.68"
"08/29/2021","15:25:33.366","98.12"
"08/29/2021","15:25:40.054","98.56"
"08/29/2021","15:25:46.754","99.03"
"08/29/2021","15:25:53.459","99.48"
"08/29/2021","15:26:00.152","99.95"
"08/29/2021","15:26:06.854","100.39"
"08/29/2021","15:26:13.556","100.82"
"08/29/2021","15:26:20.258","101.29"
"08/29/2021","15:26:26.962","101.72"
"08/29/2021","15:26:33.651","102.18"
"08/29/2021","15:26:40.361","102.61"
"08/29/2021","15:26:47.051","103.04"
"08/29/2021","15:26:53.751","103.5"
"08/29/2021","15:27:00.452","103.92"
"08/29/2021","15:27:07.159","104.38"
"08/29/2021","15:27:13.879","104.81"
"08/29/2021","15:27:20.558","105.23"
"08/29/2021","15:27:27.250","105.68"
"08/29/2021","15:27:33.962","106.1"
"08/29/2021","15:27:40.661","106.56"
"08/29/2021","15:27:47.353","106.98"
"08/29/2021","15:27:54.070","107.4"
"08/29/2021","15:28:00.768","107.85"
"08/29/2021","15:28:07.460","108.27"
"08/29/2021","15:28:14.158","108.72"
"08/29/2021","15:28:20.858","109.13"
"08/29/2021","15:28:27.552","109.53"
"08/29/2021","15:28:34.274","109.97"
"08/29/2021","15:28:40.964","110.37"
"08/29/2021","15:28:47.663","110.81"
"08/29/2021","15:28:54.355","111.21"
"08/29/2021","15:29:01.045","111.61"
"08/29/2021","15:29:07.754","112.04"
"08/29/2021","15:29:14.453","112.44"
"08/29/2021","15:29:21.163","112.87"
"08/29/2021","15:29:27.847","113.26"
"08/29/2021","15:29:34.542","113.66"
"08/29/2021","15:29:41.242","114.09"
"08/29/2021","15:29:47.941","114.48"
"08/29/2021","15:29:54.642","114.91"
"08/29/2021","15:30:01.340","115.3"
"08/29/2021","15:30:08.046","115.69"
"08/29/2021","15:30:14.740","116.11"
"08/29/2021","15:30:21.439","116.5"
"08/29/2021","15:30:28.139","116.92"
"08/29/2021","15:30:34.838","117.31"
"08/29/2021","15:30:41.537","117.7"
"08/29/2021","15:30:48.237","118.11"
"08/29/2021","15:30:54.937","118.49"
"08/29/2021","15:31:01.640","118.89"
"08/29/2021","15:31:08.340","119.27"
"08/29/2021","15:31:15.044","119.64"
"08/29/2021","15:31:21.744","120.05"
"08/29/2021","15:31:28.454","120.43"
"08/29/2021","15:31:35.153","120.83"
"08/29/2021","15:31:41.843","121.2"
"08/29/2021","15:31:48.534","121.57"
"08/29/2021","15:31:55.235","121.97"
"08/29/2021","15:32:01.938","122.34"
"08/29/2021","15:32:08.634","122.74"
"08/29/2021","15:32:15.333","123.11"
"08/29/2021","15:32:22.033","123.48"
"08/29/2021","15:32:28.733","123.87"
"08/29/2021","15:32:35.433","124.24"
"08/29/2021","15:32:42.132","124.63"
"08/29/2021","15:32:48.832","125"
"08/29/2021","15:32:55.544","125.36"
"08/29/2021","15:33:02.242","125.75"
"08/29/2021","15:33:08.930","126.12"
"08/29/2021","15:33:15.629","126.51"
"08/29/2021","15:33:22.329","126.87"
"08/29/2021","15:33:29.028","127.23"
"08/29/2021","15:33:35.740","127.62"
"08/29/2021","15:33:42.457","127.97"
"08/29/2021","15:33:49.139","128.35"
"08/29/2021","15:33:55.838","128.7"
"08/29/2021","15:34:02.537","129.06"
"08/29/2021","15:34:09.236","129.43"
"08/29/2021","15:34:15.936","129.79"
"08/29/2021","15:34:22.654","130.16"
"08/29/2021","15:34:29.340","130.51"
"08/29/2021","15:34:36.025","130.86"
"08/29/2021","15:34:42.727","131.24"
"08/29/2021","15:34:49.423","131.58"
"08/29/2021","15:34:56.122","131.96"
"08/29/2021","15:35:02.822","132.3"
"08/29/2021","15:35:09.539","132.65"
"08/29/2021","15:35:16.222","133.02"
"08/29/2021","15:35:22.922","133.37"
"08/29/2021","15:35:29.621","133.74"
"08/29/2021","15:35:36.321","134.08"
"08/29/2021","15:35:43.021","134.43"
"08/29/2021","15:35:49.720","134.8"
"08/29/2021","15:35:56.430","135.14"
"08/29/2021","15:36:03.119","135.51"
"08/29/2021","15:36:09.819","135.85"
"08/29/2021","15:36:16.518","136.19"
"08/29/2021","15:36:23.225","136.56"
"08/29/2021","15:36:29.917","136.9"
"08/29/2021","15:36:36.628","137.26"
"08/29/2021","15:36:43.316","137.6"
"08/29/2021","15:36:50.020","137.93"
"08/29/2021","15:36:56.716","138.29"
"08/29/2021","15:37:03.419","138.62"
"08/29/2021","15:37:10.116","138.98"
"08/29/2021","15:37:16.825","139.31"
"08/29/2021","15:37:23.514","139.64"
"08/29/2021","15:37:30.217","140"
"08/29/2021","15:37:36.914","140.33"
"08/29/2021","15:37:43.615","140.68"
"08/29/2021","15:37:50.313","141.01"
"08/29/2021","15:37:57.016","141.34"
"08/29/2021","15:38:03.712","141.7"
"08/29/2021","15:38:10.412","142.02"
"08/29/2021","15:38:17.113","142.37"
"08/29/2021","15:38:23.813","142.7"
"08/29/2021","15:38:30.514","143.03"
"08/29/2021","15:38:37.230","143.38"
"08/29/2021","15:38:43.910","143.7"
"08/29/2021","15:38:50.610","144.05"
"08/29/2021","15:38:57.316","144.38"
"08/29/2021","15:39:04.016","144.7"
"08/29/2021","15:39:10.737","145.05"
"08/29/2021","15:39:17.427","145.37"
"08/29/2021","15:39:24.114","145.72"
"08/29/2021","15:39:30.817","146.04"
"08/29/2021","15:39:37.517","146.37"
"08/29/2021","15:39:44.205","146.71"
"08/29/2021","15:39:50.906","147.03"
"08/29/2021","15:39:57.628","147.38"
"08/29/2021","15:40:04.308","147.7"
"08/29/2021","15:40:11.004","148.02"
"08/29/2021","15:40:17.704","148.36"
"08/29/2021","15:40:24.407","148.67"
"08/29/2021","15:40:31.103","149.01"
"08/29/2021","15:40:37.806","149.32"
"08/29/2021","15:40:44.502","149.64"
"08/29/2021","15:40:51.204","149.97"
"08/29/2021","15:40:57.904","150.29"
"08/29/2021","15:41:04.603","150.62"
"08/29/2021","15:41:11.301","150.94"
"08/29/2021","15:41:18.010","151.25"
"08/29/2021","15:41:24.701","151.58"
"08/29/2021","15:41:31.401","151.9"
"08/29/2021","15:41:38.101","152.23"
"08/29/2021","15:41:44.799","152.54"
"08/29/2021","15:41:51.500","152.85"
"08/29/2021","15:41:58.208","153.18"
"08/29/2021","15:42:04.903","153.49"
"08/29/2021","15:42:11.604","153.83"
"08/29/2021","15:42:18.299","154.13"
"08/29/2021","15:42:24.999","154.44"
"08/29/2021","15:42:31.698","154.77"
"08/29/2021","15:42:38.405","155.08"
"08/29/2021","15:42:45.104","155.41"
"08/29/2021","15:42:51.796","155.72"
"08/29/2021","15:42:58.499","156.03"
"08/29/2021","15:43:05.195","156.36"
"08/29/2021","15:43:11.901","156.66"
"08/29/2021","15:43:18.613","156.99"
"08/29/2021","15:43:25.305","157.29"
"08/29/2021","15:43:31.993","157.6"
"08/29/2021","15:43:38.693","157.93"
"08/29/2021","15:43:45.392","158.23"
"08/29/2021","15:43:52.092","158.56"
"08/29/2021","15:43:58.820","158.87"
"08/29/2021","15:44:05.500","159.17"
"08/29/2021","15:44:12.190","159.5"
"08/29/2021","15:44:18.895","159.8"
"08/29/2021","15:44:25.590","160.12"
"08/29/2021","15:44:32.289","160.42"
"08/29/2021","15:44:38.987","160.71"
"08/29/2021","15:44:45.689","161.03"
"08/29/2021","15:44:52.388","161.33"
"08/29/2021","15:44:59.088","161.65"
"08/29/2021","15:45:05.787","161.95"
"08/29/2021","15:45:12.486","162.24"
"08/29/2021","15:45:19.185","162.56"
"08/29/2021","15:45:25.901","162.86"
"08/29/2021","15:45:32.584","163.18"
"08/29/2021","15:45:39.302","163.47"
"08/29/2021","15:45:46.001","163.77"
"08/29/2021","15:45:52.701","164.08"
"08/29/2021","15:45:59.401","164.38"
"08/29/2021","15:46:06.117","164.7"
"08/29/2021","15:46:12.804","164.99"
"08/29/2021","15:46:19.498","165.28"
"08/29/2021","15:46:26.204","165.6"
"08/29/2021","15:46:32.898","165.89"
"08/29/2021","15:46:39.600","166.21"
"08/29/2021","15:46:46.299","166.5"
"08/29/2021","15:46:53.016","166.79"
"08/29/2021","15:46:59.697","167.11"
"08/29/2021","15:47:06.397","167.4"
"08/29/2021","15:47:13.097","167.71"
"08/29/2021","15:47:19.798","168"
"08/29/2021","15:47:26.496","168.3"
"08/29/2021","15:47:33.224","168.61"
"08/29/2021","15:47:39.912","168.9"
"08/29/2021","15:47:46.598","169.21"
"08/29/2021","15:47:53.293","169.5"
"08/29/2021","15:47:59.994","169.79"
"08/29/2021","15:48:06.692","170.11"
"08/29/2021","15:48:13.392","170.39"
"08/29/2021","15:48:20.102","170.7"
"08/29/2021","15:48:26.791","170.99"
"08/29/2021","15:48:33.497","171.28"
"08/29/2021","15:48:40.194","171.59"
"08/29/2021","15:48:46.893","171.88"
"08/29/2021","15:48:53.589","172.18"
"08/29/2021","15:49:00.304","172.47"
"08/29/2021","15:49:06.989","172.75"
"08/29/2021","15:49:13.688","173.06"
"08/29/2021","15:49:20.387","173.34"
"08/29/2021","15:49:27.088","173.65"
"08/29/2021","15:49:33.787","173.93"
"08/29/2021","15:49:40.501","174.21"
"08/29/2021","15:49:47.187","174.52"
"08/29/2021","15:49:53.886","174.8"
"08/29/2021","15:50:00.588","175.11"
"08/29/2021","15:50:07.285","175.39"
"08/29/2021","15:50:13.985","175.68"
"08/29/2021","15:50:20.692","175.98"
"08/29/2021","15:50:27.384","176.26"
"08/29/2021","15:50:34.084","176.56"
"08/29/2021","15:50:40.786","176.84"
"08/29/2021","15:50:47.485","177.13"
"08/29/2021","15:50:54.183","177.43"
"08/29/2021","15:51:00.906","177.71"
"08/29/2021","15:51:07.592","178.02"
"08/29/2021","15:51:14.286","178.29"
"08/29/2021","15:51:20.981","178.58"
"08/29/2021","15:51:27.680","178.88"
"08/29/2021","15:51:34.383","179.16"
"08/29/2021","15:51:41.083","179.46"
"08/29/2021","15:51:47.800","179.74"
"08/29/2021","15:51:54.495","180.02"
"08/29/2021","15:52:01.178","180.32"
"08/29/2021","15:52:07.877","180.6"
"08/29/2021","15:52:14.577","180.91"
"08/29/2021","15:52:21.276","181.19"
"08/29/2021","15:52:27.975","181.46"
"08/29/2021","15:52:34.691","181.77"
"08/29/2021","15:52:41.389","182.04"
"08/29/2021","15:52:48.074","182.34"
"08/29/2021","15:52:54.775","182.62"
"08/29/2021","15:53:01.474","182.9"
"08/29/2021","15:53:08.178","183.2"
"08/29/2021","15:53:14.873","183.48"
"08/29/2021","15:53:21.572","183.78"
"08/29/2021","15:53:28.292","184.05"
"08/29/2021","15:53:34.971","184.33"
"08/29/2021","15:53:41.670","184.63"
"08/29/2021","15:53:48.371","184.9"
"08/29/2021","15:53:55.069","185.2"
"08/29/2021","15:54:01.769","185.47"
"08/29/2021","15:54:08.487","185.74"
"08/29/2021","15:54:15.179","186.04"
"08/29/2021","15:54:21.868","186.31"
"08/29/2021","15:54:28.571","186.6"
"08/29/2021","15:54:35.267","186.87"
"08/29/2021","15:54:41.967","187.14"
"08/29/2021","15:54:48.681","187.44"
"08/29/2021","15:54:55.377","187.71"
"08/29/2021","15:55:02.066","188"
"08/29/2021","15:55:08.764","188.27"
"08/29/2021","15:55:15.466","188.54"
"08/29/2021","15:55:22.163","188.83"
"08/29/2021","15:55:28.886","189.1"
"08/29/2021","15:55:35.577","189.39"
"08/29/2021","15:55:42.262","189.67"
"08/29/2021","15:55:48.961","189.93"
"08/29/2021","15:55:55.660","190.23"
"08/29/2021","15:56:02.361","190.5"
"08/29/2021","15:56:09.061","190.79"
"08/29/2021","15:56:15.772","191.06"
"08/29/2021","15:56:22.463","191.33"
"08/29/2021","15:56:29.168","191.62"
"08/29/2021","15:56:35.858","191.89"
"08/29/2021","15:56:42.559","192.18"
"08/29/2021","15:56:49.258","192.45"
"08/29/2021","15:56:55.979","192.71"
"08/29/2021","15:57:02.667","193"
"08/29/2021","15:57:09.357","193.27"
"08/29/2021","15:57:16.056","193.56"
"08/29/2021","15:57:22.758","193.83"
"08/29/2021","15:57:29.458","194.1"
"08/29/2021","15:57:36.156","194.39"
"08/29/2021","15:57:42.864","194.65"
"08/29/2021","15:57:49.560","194.94"
"08/29/2021","15:57:56.254","195.21"
"08/29/2021","15:58:02.953","195.48"
"08/29/2021","15:58:09.657","195.76"
"08/29/2021","15:58:16.353","196.03"
"08/29/2021","15:58:23.072","196.32"
"08/29/2021","15:58:29.767","196.59"
"08/29/2021","15:58:36.451","196.85"
"08/29/2021","15:58:43.151","197.14"
"08/29/2021","15:58:49.850","197.4"
"08/29/2021","15:58:56.549","197.69"
"08/29/2021","15:59:03.267","197.96"
"08/29/2021","15:59:09.964","198.22"
"08/29/2021","15:59:16.650","198.51"
"08/29/2021","15:59:23.348","198.77"
"08/29/2021","15:59:30.067","199.06"
"08/29/2021","15:59:36.748","199.32"
"08/29/2021","15:59:43.447","199.58"
"08/29/2021","15:59:50.164","199.86"
"08/29/2021","15:59:56.856","200.12"
"08/29/2021","16:00:03.545","200.41"
"08/29/2021","16:00:10.250","200.67"
"08/29/2021","16:00:16.945","200.93"
"08/29/2021","16:00:23.643","201.21"
"08/29/2021","16:00:30.347","201.47"
"08/29/2021","16:00:37.060","201.76"
"08/29/2021","16:00:43.754","202.02"
"08/29/2021","16:00:50.450","202.28"
"08/29/2021","16:00:57.141","202.56"
"08/29/2021","16:01:03.841","202.82"
"08/29/2021","16:01:10.540","203.1"
"08/29/2021","16:01:17.242","203.36"
"08/29/2021","16:01:23.939","203.62"
"08/29/2021","16:01:30.660","203.9"
"08/29/2021","16:01:37.352","204.16"
"08/29/2021","16:01:44.038","204.45"
"08/29/2021","16:01:50.740","204.71"
"08/29/2021","16:01:57.438","204.96"
"08/29/2021","16:02:04.136","205.25"
"08/29/2021","16:02:10.846","205.5"
"08/29/2021","16:02:17.556","205.78"
"08/29/2021","16:02:24.237","206.04"
"08/29/2021","16:02:30.938","206.3"
"08/29/2021","16:02:37.633","206.58"
"08/29/2021","16:02:44.333","206.84"
"08/29/2021","16:02:51.032","207.12"
"08/29/2021","16:02:57.752","207.38"
"08/29/2021","16:03:04.443","207.64"
"08/29/2021","16:03:11.131","207.92"
"08/29/2021","16:03:17.830","208.18"
"08/29/2021","16:03:24.530","208.46"
"08/29/2021","16:03:31.232","208.72"
"08/29/2021","16:03:37.929","208.97"
"08/29/2021","16:03:44.645","209.25"
"08/29/2021","16:03:51.344","209.51"
"08/29/2021","16:03:58.027","209.79"
"08/29/2021","16:04:04.727","210.04"
"08/29/2021","16:04:11.425","210.3"
"08/29/2021","16:04:18.125","210.58"
"08/29/2021","16:04:24.833","210.84"
"08/29/2021","16:04:31.547","211.11"
"08/29/2021","16:04:38.229","211.37"
"08/29/2021","16:04:44.922","211.63"
"08/29/2021","16:04:51.623","211.91"
"08/29/2021","16:04:58.322","212.16"
"08/29/2021","16:05:05.022","212.44"
"08/29/2021","16:05:11.722","212.7"
"08/29/2021","16:05:18.439","212.95"
"08/29/2021","16:05:25.127","213.23"
"08/29/2021","16:05:31.824","213.48"
"08/29/2021","16:05:38.519","213.75"
"08/29/2021","16:05:45.220","214.01"
"08/29/2021","16:05:51.924","214.26"
"08/29/2021","16:05:58.619","214.53"
"08/29/2021","16:06:05.338","214.78"
"08/29/2021","16:06:12.022","215.05"
"08/29/2021","16:06:18.718","215.31"
"08/29/2021","16:06:25.420","215.56"
"08/29/2021","16:06:32.130","215.83"
"08/29/2021","16:06:38.815","216.09"
"08/29/2021","16:06:45.515","216.36"
"08/29/2021","16:06:52.227","216.61"
"08/29/2021","16:06:58.914","216.86"
"08/29/2021","16:07:05.613","217.13"
"08/29/2021","16:07:12.313","217.38"
"08/29/2021","16:07:19.012","217.65"
"08/29/2021","16:07:25.712","217.91"
"08/29/2021","16:07:32.415","218.16"
"08/29/2021","16:07:39.121","218.43"
"08/29/2021","16:07:45.825","218.68"
"08/29/2021","16:07:52.513","218.95"
"08/29/2021","16:07:59.208","219.2"
"08/29/2021","16:08:05.908","219.45"
"08/29/2021","16:08:12.608","219.72"
"08/29/2021","16:08:19.320","219.97"
"08/29/2021","16:08:26.025","220.24"
"08/29/2021","16:08:32.728","220.49"
"08/29/2021","16:08:39.407","220.74"
"08/29/2021","16:08:46.113","221.01"
"08/29/2021","16:08:52.806","221.26"
"08/29/2021","16:08:59.505","221.53"
"08/29/2021","16:09:06.204","221.78"
"08/29/2021","16:09:12.923","222.03"
"08/29/2021","16:09:19.615","222.3"
"08/29/2021","16:09:26.303","222.55"
"08/29/2021","16:09:33.006","222.82"
"08/29/2021","16:09:39.702","223.07"
"08/29/2021","16:09:46.402","223.31"
"08/29/2021","16:09:53.101","223.58"
"08/29/2021","16:09:59.811","223.83"
"08/29/2021","16:10:06.504","224.1"
"08/29/2021","16:10:13.208","224.35"
"08/29/2021","16:10:19.899","224.6"
"08/29/2021","16:10:26.599","224.86"
"08/29/2021","16:10:33.301","225.11"
"08/29/2021","16:10:40.016","225.38"
"08/29/2021","16:10:46.715","225.63"
"08/29/2021","16:10:53.396","225.88"
"08/29/2021","16:11:00.096","226.15"
"08/29/2021","16:11:06.795","226.39"
"08/29/2021","16:11:13.499","226.66"
"08/29/2021","16:11:20.197","226.91"
"08/29/2021","16:11:26.916","227.16"
"08/29/2021","16:11:33.599","227.42"
"08/29/2021","16:11:40.295","227.67"
"08/29/2021","16:11:46.994","227.94"
"08/29/2021","16:11:53.694","228.18"
"08/29/2021","16:12:00.404","228.43"
"08/29/2021","16:12:07.111","228.69"
"08/29/2021","16:12:13.811","228.94"
"08/29/2021","16:12:20.491","229.2"
"08/29/2021","16:12:27.191","229.44"
"08/29/2021","16:12:33.893","229.69"
"08/29/2021","16:12:40.590","229.95"
"08/29/2021","16:12:47.289","230.2"
"08/29/2021","16:12:54.004","230.46"
"08/29/2021","16:13:00.689","230.7"
"08/29/2021","16:13:07.389","230.95"
"08/29/2021","16:13:14.087","231.21"
"08/29/2021","16:13:20.788","231.45"
"08/29/2021","16:13:27.487","231.72"
"08/29/2021","16:13:34.217","231.96"
"08/29/2021","16:13:40.890","232.2"
"08/29/2021","16:13:47.585","232.47"
"08/29/2021","16:13:54.285","232.71"
"08/29/2021","16:14:00.987","232.97"
"08/29/2021","16:14:07.685","233.21"
"08/29/2021","16:14:14.395","233.46"
"08/29/2021","16:14:21.098","233.72"
