"Import help:"
"Comma-delimited data"
"First column is date: MDY"
"Decimal separator: ."
"Thousand separator: ,"
"","System:","3889 (1156255) [Krios G4]","3889 (1156255) [Krios G4]"
"09/03/2021","03:08:42.957","657.216",""
"09/03/2021","03:09:06.569","1678.57",""
"09/03/2021","03:09:56.118","2845.928",""
"09/03/2021","03:10:38.369","657.216",""
"09/03/2021","03:10:52.109","2845.928",""
"09/03/2021","03:11:09.178","75338.953",""
"09/03/2021","03:16:02.619","2845.928",""
"09/03/2021","03:16:19.487","75338.953",""
"09/03/2021","03:19:38.149","2845.928",""
"09/03/2021","03:20:30.141","75338.953",""
"09/03/2021","03:25:42.336","2845.928",""
"09/03/2021","03:26:00.436","75338.953",""
"09/03/2021","03:29:38.153","2845.928",""
"09/03/2021","03:29:55.552","75338.953",""
"09/03/2021","03:35:28.266","2845.928",""
"09/03/2021","03:35:50.034","75338.953",""
"09/03/2021","03:38:36.292","2845.928",""
"09/03/2021","03:38:54.698","75338.953",""
"09/03/2021","03:44:05.990","2845.928",""
"09/03/2021","03:44:27.964","75338.953",""
"09/03/2021","03:50:16.046","2845.928",""
"09/03/2021","03:51:04.191","75338.953",""
"09/03/2021","03:56:57.028","2845.928",""
"09/03/2021","03:57:15.196","75338.953",""
"09/03/2021","04:01:48.461","2845.928",""
"09/03/2021","04:02:10.646","75338.953",""
"09/03/2021","04:07:02.418","2845.928",""
"09/03/2021","04:07:20.619","75338.953",""
"09/03/2021","04:13:08.120","2845.928",""
"09/03/2021","04:13:29.181","75338.953",""
"09/03/2021","04:19:36.735","2845.928",""
"09/03/2021","04:19:58.533","75338.953",""
"09/03/2021","04:24:49.990","2845.928",""
"09/03/2021","04:25:42.198","75338.953",""
"09/03/2021","04:31:48.942","2845.928",""
"09/03/2021","04:32:06.297","75338.953",""
"09/03/2021","04:37:17.100","657.216",""
"09/03/2021","04:37:41.005","1678.57",""
"09/03/2021","04:38:29.961","2845.928",""
"09/03/2021","04:39:12.161","657.216",""
"09/03/2021","04:39:26.358","2845.928",""
"09/03/2021","04:39:43.862","75338.953",""
"09/03/2021","04:42:24.907","2845.928",""
"09/03/2021","04:42:41.567","75338.953",""
"09/03/2021","04:46:19.372","2845.928",""
"09/03/2021","04:46:40.350","75338.953",""
"09/03/2021","04:50:00.002","2845.928",""
"09/03/2021","04:50:21.028","75338.953",""
"09/03/2021","04:54:36.849","2845.928",""
"09/03/2021","04:54:54.860","75338.953",""
"09/03/2021","04:56:45.137","2845.928",""
"09/03/2021","04:57:35.083","75338.953",""
"09/03/2021","05:00:53.942","2845.928",""
"09/03/2021","05:01:15.658","75338.953",""
"09/03/2021","05:04:52.907","2845.928",""
"09/03/2021","05:05:10.228","75338.953",""
"09/03/2021","05:07:52.546","2845.928",""
"09/03/2021","05:08:14.238","75338.953",""
"09/03/2021","05:14:02.910","2845.928",""
"09/03/2021","05:14:21.454","75338.953",""
"09/03/2021","05:16:43.660","2845.928",""
"09/03/2021","05:17:20.172","75338.953",""
"09/03/2021","05:23:08.798","2845.928",""
"09/03/2021","05:23:30.562","75338.953",""
"09/03/2021","05:28:41.260","2845.928",""
"09/03/2021","05:29:30.216","75338.953",""
"09/03/2021","05:34:59.558","2845.928",""
"09/03/2021","05:35:16.950","75338.953",""
"09/03/2021","05:40:09.844","657.216",""
"09/03/2021","05:40:33.214","1678.57",""
"09/03/2021","05:41:22.763","2845.928",""
"09/03/2021","05:42:01.057","657.216",""
"09/03/2021","05:42:15.246","2845.928",""
"09/03/2021","05:42:32.161","75338.953",""
"09/03/2021","05:47:25.478","2845.928",""
"09/03/2021","05:47:46.046","75338.953",""
"09/03/2021","05:52:01.256","2845.928",""
"09/03/2021","05:52:21.689","75338.953",""
"09/03/2021","05:58:33.974","2845.928",""
"09/03/2021","05:58:55.733","75338.953",""
"09/03/2021","06:03:10.561","2845.928",""
"09/03/2021","06:04:03.236","75338.953",""
"09/03/2021","06:10:10.070","2845.928",""
"09/03/2021","06:10:31.734","75338.953",""
"09/03/2021","06:13:50.757","2845.928",""
"09/03/2021","06:14:09.304","75338.953",""
"09/03/2021","06:20:34.678","2845.928",""
"09/03/2021","06:20:52.835","75338.953",""
"09/03/2021","06:26:58.924","2845.928",""
"09/03/2021","06:27:19.818","75338.953",""
"09/03/2021","06:33:07.369","2845.928",""
"09/03/2021","06:33:25.613","75338.953",""
"09/03/2021","06:38:37.430","2845.928",""
"09/03/2021","06:39:31.247","75338.953",""
"09/03/2021","06:45:19.304","2845.928",""
"09/03/2021","06:45:41.043","75338.953",""
"09/03/2021","06:51:47.731","2845.928",""
"09/03/2021","06:52:08.863","75338.953",""
"09/03/2021","06:57:42.684","2845.928",""
"09/03/2021","06:58:00.753","75338.953",""
"09/03/2021","07:03:50.359","2845.928",""
"09/03/2021","07:04:07.743","75338.953",""
"09/03/2021","07:09:56.032","2845.928",""
"09/03/2021","07:10:45.228","75338.953",""
"09/03/2021","07:15:56.756","657.216",""
"09/03/2021","07:16:20.718","1678.57",""
"09/03/2021","07:17:09.959","2845.928",""
"09/03/2021","07:17:51.986","657.216",""
"09/03/2021","07:18:06.177","2845.928",""
"09/03/2021","07:18:23.156","75338.953",""
"09/03/2021","07:23:14.898","2845.928",""
"09/03/2021","07:23:35.350","75338.953",""
"09/03/2021","07:26:37.475","2845.928",""
"09/03/2021","07:26:57.841","75338.953",""
"09/03/2021","07:33:05.085","2845.928",""
"09/03/2021","07:33:26.786","75338.953",""
"09/03/2021","07:37:22.280","2845.928",""
"09/03/2021","07:37:39.616","75338.953",""
"09/03/2021","07:43:09.953","2845.928",""
"09/03/2021","07:43:59.344","75338.953",""
"09/03/2021","07:46:22.601","2845.928",""
"09/03/2021","07:46:44.630","75338.953",""
"09/03/2021","07:52:50.352","2845.928",""
"09/03/2021","07:53:08.532","75338.953",""
"09/03/2021","07:59:02.244","2845.928",""
"09/03/2021","07:59:23.248","75338.953",""
"09/03/2021","08:05:11.259","2845.928",""
"09/03/2021","08:05:29.444","75338.953",""
"09/03/2021","08:10:02.601","2845.928",""
"09/03/2021","08:10:24.780","75338.953",""
"09/03/2021","08:16:31.263","2845.928",""
"09/03/2021","08:17:21.274","75338.953",""
"09/03/2021","08:23:08.675","2845.928",""
"09/03/2021","08:23:26.040","75338.953",""
"09/03/2021","08:29:33.449","2845.928",""
"09/03/2021","08:29:55.240","75338.953",""
"09/03/2021","08:34:47.920","2845.928",""
"09/03/2021","08:35:09.080","75338.953",""
"09/03/2021","08:40:57.385","2845.928",""
"09/03/2021","08:41:18.238","75338.953",""
"09/03/2021","08:44:19.540","657.216",""
"09/03/2021","08:44:42.619","1678.57",""
"09/03/2021","08:45:31.590","2845.928",""
"09/03/2021","08:46:13.958","657.216",""
"09/03/2021","08:46:26.845","2845.928",""
"09/03/2021","08:46:44.248","75338.953",""
"09/03/2021","08:49:44.031","2845.928",""
"09/03/2021","08:50:36.384","75338.953",""
"09/03/2021","08:52:41.334","2845.928",""
"09/03/2021","08:53:02.126","75338.953",""
"09/03/2021","08:55:25.968","2845.928",""
"09/03/2021","08:55:46.902","75338.953",""
"09/03/2021","09:01:23.240","2845.928",""
"09/03/2021","09:01:44.801","75338.953",""
"09/03/2021","09:04:45.655","2845.928",""
"09/03/2021","09:05:03.988","75338.953",""
"09/03/2021","09:08:23.175","2845.928",""
"09/03/2021","09:08:41.371","75338.953",""
"09/03/2021","09:14:12.245","2845.928",""
"09/03/2021","09:14:29.652","75338.953",""
"09/03/2021","09:20:18.379","2845.928",""
"09/03/2021","09:21:08.372","75338.953",""
"09/03/2021","09:26:57.872","2845.928",""
"09/03/2021","09:27:20.007","75338.953",""
"09/03/2021","09:30:01.178","2845.928",""
"09/03/2021","09:30:19.394","75338.953",""
"09/03/2021","09:36:06.896","2845.928",""
"09/03/2021","09:36:28.109","75338.953",""
"09/03/2021","09:42:36.035","2845.928",""
"09/03/2021","09:42:54.249","75338.953",""
"09/03/2021","09:49:02.134","2845.928",""
"09/03/2021","09:49:23.264","75338.953",""
"09/03/2021","09:55:29.924","2845.928",""
"09/03/2021","09:56:18.427","75338.953",""
"09/03/2021","09:59:02.259","2845.928",""
"09/03/2021","09:59:23.929","75338.953",""
"09/03/2021","10:04:16.297","2845.928",""
"09/03/2021","10:04:37.300","75338.953",""
"09/03/2021","10:07:18.292","657.216",""
"09/03/2021","10:07:43.721","1678.57",""
"09/03/2021","10:08:33.570","2845.928",""
"09/03/2021","10:09:15.991","657.216",""
"09/03/2021","10:09:29.854","2845.928",""
"09/03/2021","10:09:47.048","75338.953",""
"09/03/2021","10:15:35.214","2845.928",""
"09/03/2021","10:15:55.835","75338.953",""
"09/03/2021","10:20:28.592","2845.928",""
"09/03/2021","10:20:49.089","75338.953",""
"09/03/2021","10:26:37.489","2845.928",""
"09/03/2021","10:39:31.947","75338.953",""
"09/03/2021","10:45:19.672","2845.928",""
"09/03/2021","10:45:37.292","75338.953",""
"09/03/2021","10:51:26.384","2845.928",""
"09/03/2021","10:51:48.348","75338.953",""
"09/03/2021","10:56:40.770","2845.928",""
"09/03/2021","10:57:05.830","75338.953",""
"09/03/2021","11:03:13.129","2845.928",""
"09/03/2021","11:04:06.543","75338.953",""
"09/03/2021","11:09:54.955","2845.928",""
"09/03/2021","11:10:12.469","75338.953",""
"09/03/2021","11:11:41.567","2845.928",""
"09/03/2021","11:12:57.229","75338.953",""
"09/03/2021","11:31:49.310","","Unknown (0)"
"09/03/2021","11:31:50.310","","Close (1)"
"09/03/2021","11:39:10.114","64.396",""
"09/03/2021","11:39:16.991","","Unknown (0)"
"09/03/2021","11:39:17.319","","Open (2)"
"09/03/2021","11:39:28.462","1678.57",""
"09/03/2021","11:40:20.535","2845.928",""
"09/03/2021","11:41:14.330","75338.953",""
"09/03/2021","12:06:57.173","","Unknown (0)"
"09/03/2021","12:06:58.337","","Close (1)"
"09/03/2021","12:12:13.587","64.396",""
"09/03/2021","12:12:22.315","","Unknown (0)"
"09/03/2021","12:12:22.845","","Open (2)"
"09/03/2021","12:12:43.783","1678.57",""
"09/03/2021","12:13:33.355","2845.928",""
"09/03/2021","12:14:31.139","64.396",""
"09/03/2021","12:20:58.559","196002.516",""
"09/03/2021","12:20:59.992","","Unknown (0)"
"09/03/2021","12:21:00.849","","Close (1)"
"09/03/2021","12:25:47.634","657.216",""
"09/03/2021","12:26:07.363","","Unknown (0)"
"09/03/2021","12:26:07.856","","Open (2)"
"09/03/2021","12:26:19.529","1678.57",""
"09/03/2021","12:27:10.626","2845.928",""
"09/03/2021","12:27:52.747","657.216",""
"09/03/2021","12:28:06.556","2845.928",""
"09/03/2021","12:28:56.550","75338.953",""
"09/03/2021","12:33:46.482","2845.928",""
"09/03/2021","12:34:09.852","64.396",""
"09/03/2021","12:34:47.766","2845.928",""
"09/03/2021","12:35:08.051","64.396",""
"09/03/2021","12:35:27.684","1678.57",""
"09/03/2021","12:35:51.873","2845.928",""
"09/03/2021","12:36:11.679","75338.953",""
"09/03/2021","12:36:52.188","58776.455",""
"09/03/2021","12:36:52.292","75338.953",""
"09/03/2021","12:36:57.430","58776.455",""
"09/03/2021","12:36:57.534","46974.741",""
"09/03/2021","12:36:57.650","28920.994",""
"09/03/2021","12:36:57.788","22476.107",""
"09/03/2021","12:36:58.026","28920.994",""
"09/03/2021","12:37:03.571","22476.107",""
"09/03/2021","12:37:03.700","17930.566",""
"09/03/2021","12:37:03.999","14051.915",""
"09/03/2021","12:37:04.311","11066.247",""
"09/03/2021","12:37:36.621","75338.953",""
"09/03/2021","12:38:01.137","2845.928",""
"09/03/2021","12:38:47.696","1678.57",""
"09/03/2021","12:39:28.737","2845.928",""
"09/03/2021","12:39:49.608","75338.953",""
"09/03/2021","12:41:19.148","-1",""
"09/03/2021","12:41:25.470","75338.953",""
"09/03/2021","12:44:51.901","2845.928",""
"09/03/2021","12:45:12.322","75338.953",""
"09/03/2021","12:49:45.465","2845.928",""
"09/03/2021","12:50:03.790","75338.953",""
"09/03/2021","12:54:36.829","2845.928",""
"09/03/2021","12:54:54.293","75338.953",""
"09/03/2021","13:00:28.798","2845.928",""
"09/03/2021","13:01:18.634","75338.953",""
"09/03/2021","13:03:41.436","2845.928",""
"09/03/2021","13:04:03.623","75338.953",""
"09/03/2021","13:08:38.500","2845.928",""
"09/03/2021","13:09:00.482","75338.953",""
"09/03/2021","13:15:09.215","2845.928",""
"09/03/2021","13:15:26.762","75338.953",""
"09/03/2021","13:19:22.594","2845.928",""
"09/03/2021","13:19:44.414","75338.953",""
"09/03/2021","13:24:18.483","2845.928",""
"09/03/2021","13:24:40.622","75338.953",""
"09/03/2021","13:28:18.992","2845.928",""
"09/03/2021","13:28:37.370","75338.953",""
"09/03/2021","13:34:46.106","2845.928",""
"09/03/2021","13:35:38.601","75338.953",""
"09/03/2021","13:40:50.276","2845.928",""
"09/03/2021","13:41:08.589","75338.953",""
"09/03/2021","13:46:11.663","2845.928",""
"09/03/2021","13:46:29.201","75338.953",""
"09/03/2021","13:52:36.550","2845.928",""
"09/03/2021","13:52:53.889","75338.953",""
"09/03/2021","14:05:39.452","657.216",""
"09/03/2021","14:06:06.596","1678.57",""
"09/03/2021","14:06:56.099","2845.928",""
"09/03/2021","14:07:37.209","657.216",""
"09/03/2021","14:07:50.741","2845.928",""
"09/03/2021","14:08:39.587","75338.953",""
"09/03/2021","14:13:12.844","2845.928",""
"09/03/2021","14:13:29.764","75338.953",""
"09/03/2021","14:16:29.928","2845.928",""
"09/03/2021","14:16:50.496","75338.953",""
"09/03/2021","14:21:24.804","2845.928",""
"09/03/2021","14:21:46.604","75338.953",""
"09/03/2021","14:25:04.856","2845.928",""
"09/03/2021","14:25:25.930","75338.953",""
"09/03/2021","14:30:36.983","2845.928",""
"09/03/2021","14:30:58.876","75338.953",""
"09/03/2021","14:34:37.054","2845.928",""
"09/03/2021","14:34:59.451","75338.953",""
"09/03/2021","14:39:14.027","2845.928",""
"09/03/2021","14:40:03.669","75338.953",""
"09/03/2021","14:46:11.755","2845.928",""
"09/03/2021","14:46:29.244","75338.953",""
"09/03/2021","14:47:36.931","2845.928",""
"09/03/2021","14:47:55.200","75338.953",""
"09/03/2021","14:52:47.624","2845.928",""
"09/03/2021","14:53:05.107","75338.953",""
"09/03/2021","14:54:50.281","2845.928",""
"09/03/2021","14:55:11.307","75338.953",""
"09/03/2021","14:59:27.051","2845.928",""
"09/03/2021","14:59:49.163","75338.953",""
"09/03/2021","15:05:19.970","2845.928",""
"09/03/2021","15:05:41.178","75338.953",""
"09/03/2021","15:09:28.783","2845.928",""
"09/03/2021","15:09:46.222","75338.953",""
"09/03/2021","15:14:21.443","657.216",""
"09/03/2021","15:14:45.652","1678.57",""
"09/03/2021","15:15:34.915","2845.928",""
"09/03/2021","15:16:13.253","657.216",""
"09/03/2021","15:16:27.131","2845.928",""
"09/03/2021","15:17:15.649","75338.953",""
"09/03/2021","15:20:16.060","2845.928",""
"09/03/2021","15:20:36.638","75338.953",""
"09/03/2021","15:23:37.491","2845.928",""
"09/03/2021","15:23:54.709","75338.953",""
"09/03/2021","15:26:35.944","2845.928",""
"09/03/2021","15:26:53.243","75338.953",""
"09/03/2021","15:28:57.218","2845.928",""
"09/03/2021","15:29:18.879","75338.953",""
"09/03/2021","15:32:57.262","2845.928",""
"09/03/2021","15:33:15.823","75338.953",""
"09/03/2021","15:35:19.565","2845.928",""
"09/03/2021","15:35:41.384","75338.953",""
"09/03/2021","15:40:15.301","2845.928",""
"09/03/2021","15:40:36.551","75338.953",""
"09/03/2021","15:47:03.145","2845.928",""
"09/03/2021","15:47:56.764","75338.953",""
"09/03/2021","15:53:46.604","2845.928",""
"09/03/2021","15:54:07.700","75338.953",""
"09/03/2021","15:58:40.545","2845.928",""
"09/03/2021","15:58:58.819","75338.953",""
"09/03/2021","16:01:02.880","2845.928",""
"09/03/2021","16:01:25.088","75338.953",""
"09/03/2021","16:07:54.416","2845.928",""
"09/03/2021","16:08:16.348","75338.953",""
"09/03/2021","16:12:12.255","2845.928",""
"09/03/2021","16:12:33.389","75338.953",""
"09/03/2021","16:16:10.304","2845.928",""
"09/03/2021","16:16:32.128","75338.953",""
"09/03/2021","16:19:13.302","2845.928",""
"09/03/2021","16:20:05.639","75338.953",""
"09/03/2021","16:24:38.647","2845.928",""
"09/03/2021","16:24:59.794","75338.953",""
"09/03/2021","16:27:41.266","657.216",""
"09/03/2021","16:28:04.018","1678.57",""
"09/03/2021","16:28:49.725","2845.928",""
"09/03/2021","16:29:32.021","657.216",""
"09/03/2021","16:29:45.902","2845.928",""
"09/03/2021","16:30:03.161","75338.953",""
"09/03/2021","16:31:11.069","2845.928",""
"09/03/2021","16:31:28.537","75338.953",""
"09/03/2021","16:35:24.457","2845.928",""
"09/03/2021","16:35:41.819","75338.953",""
"09/03/2021","16:39:37.747","2845.928",""
"09/03/2021","16:39:58.881","75338.953",""
"09/03/2021","16:42:40.492","2845.928",""
"09/03/2021","16:42:57.879","75338.953",""
"09/03/2021","16:47:31.042","2845.928",""
"09/03/2021","16:47:52.224","75338.953",""
"09/03/2021","16:52:06.849","2845.928",""
"09/03/2021","16:53:00.772","75338.953",""
"09/03/2021","16:55:04.645","2845.928",""
"09/03/2021","16:55:25.618","75338.953",""
"09/03/2021","16:58:06.915","2845.928",""
"09/03/2021","16:58:28.084","75338.953",""
"09/03/2021","17:04:36.728","2845.928",""
"09/03/2021","17:04:54.232","75338.953",""
"09/03/2021","17:08:55.629","2845.928",""
"09/03/2021","17:09:17.983","75338.953",""
"09/03/2021","17:12:17.997","2845.928",""
"09/03/2021","17:12:35.388","75338.953",""
"09/03/2021","17:17:09.365","2845.928",""
"09/03/2021","17:17:26.903","75338.953",""
"09/03/2021","17:23:17.538","2845.928",""
"09/03/2021","17:24:09.800","75338.953",""
"09/03/2021","17:26:32.814","657.216",""
"09/03/2021","17:26:57.702","1678.57",""
"09/03/2021","17:27:47.459","2845.928",""
"09/03/2021","17:28:29.558","657.216",""
"09/03/2021","17:28:43.255","2845.928",""
"09/03/2021","17:31:42.893","657.216",""
"09/03/2021","17:32:02.038","1678.57",""
"09/03/2021","17:32:52.247","2845.928",""
"09/03/2021","17:33:30.109","657.216",""
"09/03/2021","17:33:44.319","2845.928",""
"09/03/2021","17:36:44.916","657.216",""
"09/03/2021","17:37:05.607","1678.57",""
"09/03/2021","17:37:54.915","2845.928",""
"09/03/2021","17:38:34.419","657.216",""
"09/03/2021","17:38:48.701","2845.928",""
"09/03/2021","17:42:20.304","657.216",""
"09/03/2021","17:42:39.815","1678.57",""
"09/03/2021","17:43:29.136","2845.928",""
"09/03/2021","17:44:11.220","657.216",""
"09/03/2021","17:44:25.036","2845.928",""
"09/03/2021","17:48:29.411","657.216",""
"09/03/2021","17:48:48.867","1678.57",""
"09/03/2021","17:49:38.245","2845.928",""
"09/03/2021","17:50:18.804","657.216",""
"09/03/2021","17:50:32.880","2845.928",""
"09/03/2021","17:54:20.335","657.216",""
"09/03/2021","17:54:39.446","1678.57",""
"09/03/2021","17:55:29.248","2845.928",""
"09/03/2021","17:56:10.221","657.216",""
"09/03/2021","17:56:24.425","2845.928",""
"09/03/2021","18:00:12.119","657.216",""
"09/03/2021","18:00:31.610","1678.57",""
"09/03/2021","18:01:21.928","2845.928",""
"09/03/2021","18:02:02.882","657.216",""
"09/03/2021","18:02:16.155","2845.928",""
"09/03/2021","18:05:48.422","657.216",""
"09/03/2021","18:06:07.224","1678.57",""
"09/03/2021","18:06:57.898","2845.928",""
"09/03/2021","18:07:39.011","657.216",""
"09/03/2021","18:07:52.920","2845.928",""
"09/03/2021","18:11:10.854","657.216",""
"09/03/2021","18:11:30.615","1678.57",""
"09/03/2021","18:12:20.677","2845.928",""
"09/03/2021","18:13:02.956","657.216",""
"09/03/2021","18:13:16.744","2845.928",""
"09/03/2021","18:17:20.843","657.216",""
"09/03/2021","18:17:41.127","1678.57",""
"09/03/2021","18:18:31.310","2845.928",""
"09/03/2021","18:19:12.993","657.216",""
"09/03/2021","18:19:26.458","2845.928",""
"09/03/2021","18:22:58.959","657.216",""
"09/03/2021","18:23:23.511","1678.57",""
